Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
51,155,45.39,50.16,0.00,100.00,43.20,55.05,741.12
51,160,45.07,50.10,0.00,100.00,43.20,55.05,747.94
51,165,44.75,50.97,0.00,100.00,43.20,55.05,753.57
51,170,44.71,51.71,0.00,100.00,43.20,55.05,758.42
51,175,44.46,52.06,0.00,100.00,43.20,55.05,762.67
51,180,44.13,52.71,0.00,100.00,43.20,55.05,765.94
51,185,44.01,53.29,0.00,100.00,43.20,55.05,768.51
51,190,43.46,53.61,0.04,100.00,43.20,55.05,770.21
51,195,43.13,54.03,50.04,100.00,43.20,55.05,771.30
51,200,43.13,54.38,23.20,100.00,43.20,55.05,772.04
51,205,42.94,55.41,24.22,50.00,43.20,55.05,772.66
51,210,42.81,55.03,46.39,58.54,43.20,55.05,773.07
51,215,42.84,54.99,27.02,65.73,43.20,55.05,773.49
51,220,43.13,55.73,0.00,15.73,43.20,55.05,774.24
51,225,42.81,55.16,50.00,65.73,43.20,55.05,774.74
51,230,42.81,54.83,47.45,100.00,43.20,55.05,775.35
51,235,42.84,55.32,22.68,50.00,43.20,55.05,775.98
51,240,43.13,54.90,8.29,80.20,43.20,55.05,776.20
51,245,43.72,55.54,0.00,30.20,43.20,55.05,777.21
51,250,43.78,54.90,0.00,80.20,43.20,55.05,777.94
51,255,44.13,55.35,0.00,30.20,43.20,55.05,779.17
51,260,44.42,55.25,0.00,31.31,43.20,55.05,780.59
51,265,44.46,55.25,0.00,38.02,43.20,55.05,782.05
51,270,44.07,54.41,0.00,88.02,43.20,55.05,783.56
51,275,43.49,53.67,0.00,100.00,43.20,55.05,785.23
51,280,43.46,53.99,3.45,100.00,43.20,55.05,786.55
51,285,43.46,53.80,0.76,100.00,43.20,55.05,788.06
51,290,43.23,54.06,42.39,100.00,43.20,55.05,789.08
51,295,43.13,54.35,30.88,100.00,43.20,55.05,789.85
51,300,43.01,54.67,12.86,87.38,43.20,55.05,790.42
51,305,42.88,54.28,53.99,100.00,43.20,55.05,791.51
51,310,42.49,53.67,62.94,100.00,43.20,55.05,793.60
51,315,42.49,54.03,53.95,100.00,43.20,55.05,795.33
51,320,42.46,53.64,53.78,100.00,43.20,55.05,797.48
51,325,42.72,53.77,32.01,100.00,43.20,55.05,799.24
51,330,43.13,54.16,0.00,100.00,43.20,55.05,800.20
51,335,43.72,54.74,0.00,77.52,43.20,55.05,801.03
51,340,44.13,55.22,0.00,27.52,43.20,55.05,802.13
51,345,44.52,55.22,0.00,33.27,43.20,55.05,803.62
51,350,44.33,54.74,0.00,83.28,43.20,55.05,805.06
51,355,44.42,55.41,0.00,33.27,43.20,55.05,806.64
51,360,44.59,55.06,0.00,74.97,43.20,55.05,808.04
51,365,44.55,55.09,0.00,53.54,43.20,55.05,809.43
51,370,44.75,55.51,0.00,13.16,43.20,55.05,811.44
51,375,44.65,55.51,0.00,27.76,43.20,55.05,813.35
51,380,44.46,55.41,0.00,40.58,43.20,55.05,814.97
51,385,44.42,55.41,0.00,37.24,43.20,55.05,816.55
51,390,44.07,55.22,0.00,56.03,43.20,55.05,817.59
51,395,44.10,54.99,0.00,94.68,43.20,55.05,818.55
51,400,43.78,54.99,0.00,63.27,43.20,55.05,819.19
51,405,43.52,54.06,0.00,100.00,43.20,55.05,820.50
51,410,43.30,53.87,31.94,100.00,43.20,55.05,821.78
51,415,43.13,54.16,38.52,100.00,43.20,55.05,822.74
51,420,42.81,54.45,88.52,100.00,47.44,55.05,827.97
51,425,42.49,53.83,100.00,100.00,47.44,55.05,834.14
51,430,42.20,53.74,100.00,100.00,47.44,55.05,840.69
51,435,42.72,54.03,100.00,100.00,47.44,55.05,846.43
51,440,43.46,53.99,100.00,100.00,47.44,55.05,851.47
51,445,44.42,54.51,100.00,100.00,47.44,55.05,855.03
51,450,45.65,55.06,61.27,50.00,47.44,55.05,856.83
51,455,46.68,55.03,11.27,34.60,47.44,55.05,857.61
51,460,47.97,55.06,0.00,55.47,47.44,55.05,858.15
51,465,49.23,55.03,0.00,67.10,47.44,55.05,859.96
51,470,49.90,55.28,0.00,27.30,47.44,55.05,862.65
51,475,50.55,55.57,0.00,14.25,47.44,55.05,866.28
51,480,50.87,55.41,0.00,39.59,47.44,55.05,870.07
51,485,51.16,55.57,0.00,21.68,47.44,55.05,874.31
51,490,51.19,55.41,0.00,40.94,47.44,55.05,878.42
51,495,51.22,55.25,0.00,51.26,47.44,55.05,882.40
51,500,50.84,55.03,0.00,86.87,47.44,55.05,885.82
51,505,50.48,54.70,0.00,100.00,47.44,55.05,889.21
51,510,50.23,54.83,0.00,81.89,47.44,55.05,892.22
51,515,49.84,54.80,0.00,85.46,47.44,55.05,894.87
51,520,49.26,54.93,0.00,49.78,47.44,55.05,896.81
51,525,48.29,53.74,0.00,99.78,47.44,55.05,898.97
51,530,47.29,53.19,50.00,100.00,47.44,55.05,900.98
51,535,46.36,53.06,100.00,100.00,47.44,55.05,904.05
51,540,46.03,53.22,96.89,100.00,47.44,55.05,907.29
51,545,46.07,53.74,82.19,100.00,47.44,55.05,909.97
51,550,46.20,53.74,73.35,100.00,47.44,55.05,912.52
51,555,46.39,53.87,66.31,100.00,47.44,55.05,914.75
51,560,46.68,53.93,56.35,100.00,47.44,55.05,916.63
51,565,47.36,53.64,6.35,100.00,47.44,55.05,918.12
51,570,48.00,54.64,0.00,100.00,47.44,55.05,919.09
51,575,48.77,55.19,0.00,50.00,47.44,55.05,920.56
51,580,49.29,55.06,0.00,0.00,47.44,53.57,923.90
51,585,49.58,55.70,0.00,0.00,47.44,53.57,928.17
51,590,48.94,55.03,0.00,0.00,47.44,53.57,931.13
51,595,48.61,54.74,0.00,20.76,47.44,53.57,933.47
51,600,48.58,54.74,0.00,10.90,47.44,53.57,935.78
51,605,48.61,54.83,0.00,1.01,47.44,53.57,938.21
51,610,48.29,54.41,0.00,31.92,47.44,53.57,939.90
51,615,47.97,54.45,0.00,13.92,47.44,53.57,941.31
51,620,47.61,53.64,46.38,63.92,47.44,53.57,941.55
51,625,47.03,53.32,81.75,100.00,47.44,53.57,942.21
51,630,46.65,53.16,80.47,100.00,47.44,53.57,943.41
51,635,46.68,53.03,67.53,100.00,47.44,53.57,944.71
51,640,46.68,52.87,65.69,100.00,47.44,53.57,946.17
51,645,46.68,52.09,65.96,100.00,47.44,53.57,948.41
51,650,46.68,51.42,66.89,100.00,47.44,53.57,951.32
51,655,46.97,52.00,47.69,100.00,47.44,53.57,953.36
51,660,47.48,52.26,0.00,100.00,47.44,53.57,954.71
51,665,48.29,52.61,0.00,100.00,47.44,53.57,956.52
51,670,48.97,53.38,0.00,50.00,47.44,53.57,958.24
51,675,49.58,53.61,0.00,23.43,47.44,53.57,960.42
51,680,49.90,53.77,0.00,29.98,47.44,53.57,963.08
51,685,49.90,54.03,0.00,15.75,47.44,53.57,966.00
51,690,49.90,54.22,0.00,11.42,47.44,53.57,969.11
51,695,49.94,54.48,0.00,0.00,47.44,53.57,972.52
51,700,49.00,53.51,0.00,50.00,47.44,53.57,974.14
51,705,48.61,53.41,0.00,100.00,47.44,53.57,975.47
51,710,47.97,53.06,0.00,100.00,47.44,53.57,976.51
51,715,47.32,52.45,50.00,100.00,47.44,53.57,977.75
51,720,47.03,52.67,81.78,100.00,47.44,53.57,979.06
51,725,46.71,52.96,77.86,100.00,47.44,53.57,980.40
51,730,46.68,52.67,68.99,100.00,47.44,53.57,982.06
51,735,46.84,52.77,57.12,100.00,47.44,53.57,983.46
51,740,47.32,53.41,7.37,59.09,47.44,53.57,983.74
51,745,47.74,53.32,0.00,77.88,47.44,53.57,984.29
51,750,48.29,53.80,0.00,27.88,47.44,53.57,985.37
51,755,48.77,53.77,0.00,27.08,47.44,53.57,986.90
51,760,48.97,54.19,0.00,3.25,47.44,53.57,989.05
51,765,49.13,54.09,0.00,24.61,47.44,53.57,991.26
51,770,48.94,54.06,0.00,28.11,47.44,53.57,993.25
51,775,48.94,53.90,0.00,41.55,47.44,53.57,995.08
51,780,48.61,53.64,0.00,72.47,47.44,53.57,996.32
51,785,48.32,53.38,0.00,100.00,47.44,53.57,997.39
51,790,47.97,53.25,0.00,100.00,47.44,53.57,998.24
51,795,47.68,52.93,31.63,100.00,47.44,53.57,999.12
51,800,47.29,53.06,66.50,100.00,47.44,53.57,999.78
51,805,47.00,53.06,65.46,100.00,47.44,53.57,1000.73
51,810,47.03,52.93,53.85,100.00,47.44,53.57,1001.78
51,815,46.97,52.61,55.85,100.00,47.44,53.57,1003.21
51,820,47.20,52.93,30.75,100.00,47.44,53.57,1004.09
51,825,47.58,53.41,0.00,50.00,47.44,53.57,1004.39
51,830,47.94,53.22,0.00,100.00,47.44,53.57,1005.24
51,835,48.29,53.96,0.00,50.00,47.44,53.57,1006.48
51,840,48.35,54.06,0.00,0.00,47.44,53.57,1007.88
51,845,47.97,53.35,0.00,50.00,47.44,53.57,1008.63
51,850,47.03,53.00,50.00,100.00,47.44,53.57,1009.61
51,855,46.65,52.90,98.22,100.00,47.44,53.57,1011.07
51,860,46.07,52.67,100.00,100.00,47.44,53.57,1013.34
51,865,46.00,52.19,92.61,100.00,47.44,53.57,1016.16
51,870,46.39,52.87,67.46,100.00,47.44,53.57,1017.91
51,875,47.03,53.29,17.46,71.38,47.44,53.57,1018.60
51,880,47.77,53.03,0.00,100.00,47.44,53.57,1019.47
51,885,47.65,52.35,0.00,100.00,47.44,53.57,1020.90
51,890,47.52,52.00,42.76,100.00,47.44,53.57,1022.55
51,895,47.10,51.51,76.19,100.00,47.44,53.57,1024.95
51,900,47.10,51.51,58.95,100.00,47.44,53.57,1027.35
51,905,47.61,52.06,8.95,100.00,47.44,53.57,1029.03
51,910,48.13,53.03,0.00,100.00,47.44,53.57,1030.26
51,915,48.61,53.99,0.00,50.00,47.44,53.57,1031.85
51,920,48.94,53.77,0.00,22.44,47.44,53.57,1033.55
51,925,49.26,54.38,0.00,0.00,36.29,53.57,1047.33
51,930,49.26,54.74,0.00,0.00,36.29,53.57,1061.47
51,935,49.35,55.16,0.00,0.00,36.29,53.57,1076.12
51,940,49.26,55.09,0.00,0.00,36.29,53.57,1090.61
51,945,48.61,54.41,0.00,28.83,36.29,53.57,1103.77
51,950,47.97,53.45,0.00,78.83,36.29,53.57,1115.57
51,955,47.65,53.35,0.00,100.00,36.29,53.57,1127.15
51,960,47.00,53.06,0.00,100.00,36.29,53.57,1138.37
51,965,46.03,51.64,0.00,100.00,36.29,53.57,1150.04
51,970,45.39,50.87,0.00,100.00,36.29,53.57,1161.84
51,975,45.07,50.90,0.00,100.00,36.29,53.57,1173.29
51,980,44.71,51.45,0.00,100.00,36.29,53.57,1183.83
51,985,44.42,51.90,0.00,100.00,36.29,53.57,1193.63
51,990,43.78,51.03,0.00,100.00,36.29,53.57,1203.66
51,995,43.17,51.19,0.00,100.00,36.29,53.57,1212.92
51,1000,43.13,52.09,0.00,100.00,36.29,53.57,1221.24
51,1005,42.49,51.80,0.00,100.00,36.29,53.57,1229.21
51,1010,42.17,52.00,0.00,100.00,36.29,53.57,1236.66
51,1015,41.81,52.26,0.00,100.00,36.29,53.57,1243.49
51,1020,41.81,53.25,0.00,92.95,36.29,53.57,1249.33
51,1025,41.20,53.06,0.00,100.00,36.29,53.57,1254.75
51,1030,40.52,52.74,0.00,100.00,36.29,53.57,1259.81
51,1035,40.20,53.03,0.00,100.00,36.29,53.57,1264.26
51,1040,39.56,52.38,0.00,100.00,36.29,53.57,1268.72
51,1045,38.62,50.84,0.00,100.00,36.29,53.57,1273.78
51,1050,37.98,50.61,0.00,100.00,36.29,53.57,1278.43
51,1055,37.56,50.74,0.00,100.00,36.29,53.57,1282.53
51,1060,37.33,50.84,0.00,100.00,36.29,53.57,1286.30
51,1065,37.20,51.09,0.00,100.00,36.29,53.57,1289.69
51,1070,37.24,51.71,0.00,100.00,36.29,53.57,1292.50
51,1075,37.33,52.48,0.00,100.00,36.29,53.57,1294.63
51,1080,37.08,53.03,0.00,100.00,36.29,53.57,1295.96
51,1085,36.62,52.29,0.00,100.00,36.29,53.57,1297.57
51,1090,36.30,51.90,42.95,100.00,36.29,53.57,1299.25
51,1095,36.05,52.06,45.10,100.00,36.29,53.57,1301.00
51,1100,36.05,52.26,28.35,100.00,36.29,53.57,1302.55
51,1105,36.34,53.19,0.00,100.00,36.29,53.57,1302.98
51,1110,36.69,53.41,0.00,80.41,36.29,53.57,1303.54
51,1115,37.01,54.25,0.00,30.41,36.29,53.57,1304.94
51,1120,37.37,54.09,0.00,0.00,36.29,41.45,1318.66
51,1125,37.66,54.48,0.00,0.00,36.29,41.45,1333.06
51,1130,37.98,54.74,0.00,0.00,36.29,41.45,1348.04
51,1135,38.01,54.45,0.00,0.00,36.29,41.45,1362.76
51,1140,38.27,54.09,0.00,0.00,36.29,41.45,1377.38
51,1145,38.30,53.83,0.00,0.00,36.29,41.45,1391.77
51,1150,38.33,53.45,0.00,0.00,36.29,41.45,1405.81
51,1155,38.30,53.12,0.00,0.00,36.29,41.45,1419.49
51,1160,38.01,52.16,0.00,0.00,36.29,41.45,1431.92
51,1165,37.66,50.87,0.00,0.00,36.29,41.45,1442.71
51,1170,37.33,49.90,0.00,0.00,36.29,41.45,1452.20
51,1175,37.33,49.58,0.00,0.00,36.29,41.45,1461.37
51,1180,37.01,48.61,0.00,0.00,36.29,41.45,1469.25
51,1185,36.37,47.32,0.00,0.00,36.29,41.45,1475.20
51,1190,36.34,46.68,0.97,0.00,36.29,41.45,1480.48
51,1195,36.08,46.39,47.71,0.00,36.29,41.45,1485.63
