Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
45,660,58.57,39.27,100.00,0.00,60.10,36.19,1192.35
45,665,59.05,39.27,100.00,0.00,60.10,36.19,1196.48
45,670,59.34,39.27,100.00,0.00,60.10,36.19,1200.32
45,675,59.89,39.43,50.00,0.00,60.10,36.19,1203.77
45,680,60.54,39.30,0.00,0.00,60.10,36.19,1207.32
45,685,60.99,39.27,0.00,0.00,60.10,36.19,1211.29
45,690,61.31,39.36,0.00,0.00,60.10,36.19,1215.67
45,695,61.50,39.43,0.00,0.00,60.10,36.19,1220.31
45,700,61.18,39.59,4.86,0.00,60.10,36.19,1224.79
45,705,60.86,39.62,25.42,0.00,60.10,36.19,1228.98
45,710,60.63,39.81,33.06,0.00,60.10,36.19,1233.13
45,715,60.22,39.88,68.64,0.00,60.10,36.19,1236.94
45,720,59.86,39.98,100.00,0.00,60.10,36.19,1240.97
45,725,59.47,39.91,100.00,0.00,60.10,36.19,1245.32
45,730,59.25,39.98,100.00,0.00,60.10,36.19,1249.96
45,735,59.25,39.91,100.00,0.00,60.10,36.19,1254.53
45,740,59.25,39.91,100.00,0.00,60.10,36.19,1259.10
45,745,59.28,39.94,100.00,0.00,60.10,36.19,1263.67
45,750,59.44,39.59,94.22,0.00,60.10,36.19,1267.73
45,755,59.92,39.59,44.22,0.00,60.10,36.19,1271.31
45,760,60.25,39.30,8.08,0.00,60.10,36.19,1274.57
45,765,60.86,39.59,0.00,0.00,60.10,36.19,1278.73
45,770,61.31,39.59,0.00,0.00,60.10,36.19,1283.34
45,775,61.50,39.85,0.00,0.00,60.10,36.19,1288.40
45,780,61.18,39.81,2.11,0.00,60.10,36.19,1293.10
45,785,60.86,39.91,23.98,0.00,60.10,36.19,1297.58
45,790,60.22,39.91,73.98,0.00,60.10,36.19,1301.42
45,795,59.89,39.91,100.00,0.00,60.10,36.19,1305.35
45,800,59.25,39.91,100.00,0.00,60.10,36.19,1309.92
45,805,58.93,39.91,100.00,0.00,60.10,36.19,1314.81
45,810,58.86,39.91,100.00,0.00,60.10,36.19,1319.77
45,815,59.12,40.01,100.00,0.00,60.10,36.19,1324.57
45,820,59.54,39.91,81.78,0.00,60.10,36.19,1328.85
45,825,60.22,39.94,31.77,0.00,60.10,36.19,1332.72
45,830,60.54,39.91,0.00,0.00,60.10,36.19,1336.88
45,835,61.05,39.91,0.00,0.00,60.10,36.19,1341.55
45,840,61.18,39.94,0.00,0.00,60.10,36.19,1346.38
45,845,61.18,39.91,0.00,0.00,60.10,36.19,1351.18
45,850,60.86,40.07,20.68,0.00,60.10,36.19,1355.82
45,855,60.22,39.91,70.68,0.00,60.10,36.19,1359.66
45,860,59.63,39.94,100.00,0.00,60.10,36.19,1363.88
45,865,59.25,39.91,100.00,0.00,60.10,36.19,1368.45
45,870,59.05,40.01,100.00,0.00,60.10,36.19,1373.32
45,875,58.93,40.14,100.00,0.00,60.10,36.19,1378.44
45,880,59.25,39.91,100.00,0.00,60.10,36.19,1383.01
45,885,59.57,39.91,74.69,0.00,60.10,36.19,1387.26
45,890,58.96,39.33,100.00,0.00,60.10,36.19,1391.54
45,895,58.93,38.98,100.00,0.00,60.10,36.19,1395.50
45,900,59.25,38.95,100.00,0.00,60.10,36.19,1399.11
45,905,59.47,38.91,95.55,0.00,60.10,36.19,1402.46
45,910,60.09,38.95,45.55,0.00,60.10,36.19,1405.23
45,915,60.86,39.23,0.00,0.00,60.10,36.19,1409.03
45,920,61.83,39.30,0.00,0.00,60.10,36.19,1413.87
45,925,62.47,39.56,0.00,0.00,60.10,36.19,1419.61
45,930,62.66,39.59,0.00,0.00,60.10,36.19,1425.57
45,935,62.47,39.59,0.00,0.00,60.10,36.19,1431.34
45,940,62.15,39.91,0.00,0.00,60.10,36.19,1437.11
45,945,61.83,39.91,0.00,0.00,60.10,36.19,1442.56
45,950,61.31,39.78,0.00,0.00,60.10,36.19,1447.36
45,955,60.73,39.65,33.38,0.00,60.10,36.19,1451.45
45,960,59.89,39.59,83.38,0.00,60.10,36.19,1455.06
45,965,59.25,39.46,100.00,0.00,60.10,36.19,1459.18
45,970,58.60,39.43,100.00,0.00,60.10,36.19,1463.92
45,975,58.12,39.27,100.00,0.00,60.10,36.19,1468.98
45,980,57.99,39.30,100.00,0.00,60.10,36.19,1474.20
45,985,58.28,39.27,100.00,0.00,60.10,36.19,1479.10
45,990,58.60,39.27,100.00,0.00,60.10,36.19,1483.68
45,995,59.25,39.30,50.00,0.00,53.71,36.19,1492.33
45,1000,60.02,39.30,0.00,0.00,53.71,36.19,1501.75
45,1005,60.51,39.27,0.00,0.00,53.71,36.19,1511.63
45,1010,60.86,39.27,0.00,0.00,53.71,36.19,1521.86
45,1015,60.86,39.30,0.00,0.00,53.71,36.19,1532.12
45,1020,60.22,39.01,0.00,0.00,53.71,36.19,1541.45
45,1025,59.57,38.95,0.00,0.00,53.71,36.19,1550.07
45,1030,59.25,39.27,0.00,0.00,53.71,36.19,1558.69
45,1035,58.60,39.20,0.00,0.00,53.71,36.19,1566.59
45,1040,57.96,39.27,0.00,0.00,53.71,36.19,1573.92
45,1045,57.31,39.36,0.00,0.00,53.71,36.19,1580.69
45,1050,56.02,38.98,0.00,0.00,53.71,36.19,1585.79
45,1055,54.80,38.85,0.00,50.00,53.71,46.74,1594.77
45,1060,53.77,38.91,50.00,100.00,53.71,46.74,1602.66
45,1065,53.19,38.85,100.00,100.00,53.71,46.74,1611.07
45,1070,52.71,39.36,100.00,100.00,53.71,46.74,1619.45
45,1075,52.22,39.69,100.00,100.00,53.71,46.74,1627.99
45,1080,52.00,39.88,100.00,100.00,53.71,46.74,1636.56
45,1085,52.16,40.69,100.00,100.00,53.71,46.74,1644.16
45,1090,52.48,41.10,100.00,100.00,53.71,46.74,1651.03
45,1095,53.12,41.91,65.48,100.00,53.71,46.74,1656.45
45,1100,54.09,42.65,15.48,100.00,53.71,46.74,1660.92
45,1105,54.41,42.97,0.00,100.00,53.71,46.74,1665.39
45,1110,55.06,43.97,0.00,100.00,53.71,46.74,1669.51
45,1115,55.22,44.23,0.00,100.00,53.71,46.74,1673.53
45,1120,55.06,45.07,0.00,100.00,53.71,46.74,1676.55
45,1125,55.06,46.16,0.00,50.00,53.71,46.74,1678.48
45,1130,54.77,46.65,0.00,0.00,53.71,46.74,1679.63
45,1135,54.41,47.00,3.97,0.00,53.71,46.74,1680.59
45,1140,54.06,47.65,26.34,0.00,53.71,46.74,1681.85
45,1145,53.54,48.29,76.34,0.00,53.71,46.74,1683.57
45,1150,53.12,48.58,100.00,0.00,53.71,46.74,1686.00
45,1155,52.80,48.61,100.00,0.00,53.71,46.74,1688.78
45,1160,52.45,48.65,100.00,0.00,53.71,46.74,1691.95
45,1165,52.84,48.61,87.16,0.00,53.71,46.74,1694.69
45,1170,53.45,48.55,37.16,0.00,53.71,46.74,1696.76
45,1175,54.06,48.13,0.00,0.00,53.71,46.74,1698.50
45,1180,54.74,47.97,0.00,0.00,53.71,46.74,1700.76
45,1185,55.12,47.65,0.00,0.00,53.71,46.74,1703.08
45,1190,55.45,47.32,0.00,0.00,53.71,46.74,1705.40
45,1195,55.70,46.94,0.00,2.19,53.71,46.74,1707.59
