Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
52,560,33.85,45.16,0.00,100.00,28.29,46.05,816.49
52,565,33.79,45.55,0.00,86.99,28.29,46.05,822.49
52,570,33.79,45.36,0.00,100.00,28.29,46.05,828.68
52,575,33.82,46.26,0.00,50.00,28.29,46.05,834.42
52,580,33.79,46.00,0.00,3.60,28.29,46.05,839.97
52,585,33.95,46.36,0.00,0.00,28.29,46.05,845.94
52,590,34.11,46.36,0.00,14.70,28.29,46.05,852.07
52,595,33.98,46.36,0.00,19.20,28.29,46.05,858.07
52,600,33.79,46.13,0.00,50.90,28.29,46.05,863.65
52,605,33.92,46.33,0.00,10.61,28.29,46.05,869.56
52,610,33.82,46.03,0.00,60.61,28.29,46.05,875.11
52,615,33.92,45.91,0.00,74.67,28.29,46.05,880.88
52,620,33.79,45.97,0.00,37.53,28.29,46.05,886.46
52,625,33.82,45.81,0.00,85.42,28.29,46.05,892.23
52,630,33.98,46.10,0.00,35.42,28.29,46.05,897.97
52,635,33.98,45.87,0.00,63.74,28.29,46.05,903.84
52,640,34.11,45.94,0.00,39.58,28.29,46.05,909.77
52,645,34.11,45.52,0.00,89.58,28.29,46.05,916.12
52,650,34.11,45.97,0.00,39.58,28.29,46.05,922.02
52,655,33.82,45.29,0.00,89.58,28.29,46.05,928.31
52,660,33.79,45.23,0.00,100.00,28.29,46.05,934.63
52,665,33.47,44.94,0.00,100.00,28.29,46.05,940.92
52,670,33.47,44.88,0.00,100.00,28.29,46.05,947.27
52,675,33.47,44.78,0.00,100.00,28.29,46.05,953.72
52,680,33.47,45.71,0.00,50.00,28.29,46.05,959.24
52,685,33.47,45.91,0.00,26.59,28.29,46.05,964.56
52,690,33.50,46.13,0.00,15.48,28.29,46.05,969.85
52,695,33.50,46.49,0.00,0.00,28.29,46.05,975.50
52,700,33.24,45.71,0.00,50.00,28.29,46.05,980.79
52,705,33.05,45.68,0.00,100.00,28.29,46.05,985.92
52,710,32.60,44.68,0.00,100.00,28.29,46.05,991.60
52,715,32.50,44.62,0.00,100.00,28.29,46.05,997.24
52,720,32.18,44.36,0.00,100.00,28.29,46.05,1002.82
52,725,31.95,43.59,0.00,100.00,28.29,46.05,1008.94
52,730,32.08,44.26,0.00,100.00,28.29,46.05,1014.52
52,735,32.18,44.81,0.00,100.00,28.29,46.05,1019.65
52,740,32.18,45.65,0.00,69.60,28.29,46.05,1023.94
52,745,31.95,44.94,0.00,100.00,28.29,46.05,1028.71
52,750,31.82,45.55,0.00,100.00,28.29,46.05,1032.74
52,755,32.08,46.29,0.00,50.00,28.29,46.05,1036.77
52,760,32.08,46.29,0.00,0.00,28.29,46.05,1040.80
52,765,31.86,46.36,0.00,18.44,28.29,46.05,1044.68
52,770,32.05,46.78,0.00,0.00,28.29,46.05,1049.17
52,775,32.18,47.00,0.00,0.00,28.29,46.05,1054.01
52,780,32.18,46.94,0.00,0.00,28.29,46.05,1058.79
52,785,32.18,46.71,0.00,16.80,28.29,46.05,1063.34
52,790,32.18,46.68,0.00,14.00,28.29,46.05,1067.86
52,795,32.24,46.36,0.00,40.77,28.29,46.05,1072.12
52,800,32.15,45.58,0.00,90.77,27.15,46.05,1077.59
52,805,31.86,45.20,0.00,100.00,27.15,46.05,1083.15
52,810,31.73,44.26,0.00,100.00,27.15,46.05,1089.52
52,815,31.53,43.78,0.00,100.00,27.15,46.05,1096.17
52,820,31.50,43.97,0.00,100.00,27.15,46.05,1102.60
52,825,31.53,44.68,0.00,100.00,27.15,46.05,1108.35
52,830,31.63,45.00,0.00,100.00,27.15,46.05,1113.88
52,835,31.69,45.36,0.00,100.00,27.15,46.05,1119.11
52,840,31.86,45.55,0.00,95.66,27.15,46.05,1124.32
52,845,31.86,45.58,0.00,92.70,27.15,46.05,1129.50
52,850,31.53,45.36,0.00,100.00,27.15,46.05,1134.57
52,855,31.21,45.13,0.00,100.00,27.15,46.05,1139.55
52,860,31.27,45.23,0.00,100.00,27.15,46.05,1144.49
52,865,31.31,45.94,0.00,50.00,27.15,46.05,1148.76
52,870,31.44,46.36,0.00,0.00,27.15,46.05,1153.36
52,875,31.53,47.03,0.00,0.00,27.15,46.05,1158.72
52,880,31.60,47.32,0.00,0.00,27.15,46.05,1164.44
52,885,31.86,47.32,0.00,0.00,27.15,46.05,1170.42
52,890,31.53,46.58,0.00,33.97,27.15,46.05,1175.33
52,895,31.21,45.39,0.00,83.97,27.15,46.05,1180.05
52,900,30.89,44.71,0.00,100.00,27.15,46.05,1185.13
52,905,30.89,44.68,0.00,100.00,27.15,46.05,1190.24
52,910,30.92,44.62,0.00,100.00,27.15,46.05,1195.44
52,915,30.95,44.88,0.00,100.00,27.15,46.47,1200.83
52,920,31.15,45.26,0.00,100.00,27.15,46.47,1206.04
52,925,31.18,45.13,0.00,100.00,27.15,46.47,1211.41
52,930,30.92,44.59,0.00,100.00,27.15,46.47,1217.06
52,935,30.89,44.49,0.00,100.00,27.15,46.47,1222.78
52,940,30.92,45.20,0.00,100.00,27.15,46.47,1227.82
52,945,31.18,45.81,0.00,100.00,27.15,46.47,1232.51
52,950,31.15,46.65,0.00,50.00,27.15,46.47,1236.69
52,955,31.24,46.87,0.00,0.00,27.15,46.47,1241.18
52,960,31.53,47.10,0.00,0.65,27.15,46.47,1246.19
52,965,31.53,47.65,0.00,0.00,27.15,46.47,1251.75
52,970,31.73,47.81,0.00,0.00,27.15,46.47,1257.67
52,975,31.53,47.65,0.00,0.00,27.15,46.47,1263.23
52,980,31.53,47.00,0.00,38.98,27.15,46.47,1268.14
52,985,31.57,46.68,0.00,57.70,27.15,46.47,1272.77
52,990,31.53,46.78,0.00,29.17,27.15,46.47,1277.46
52,995,31.86,46.36,0.00,79.17,27.15,46.47,1282.28
52,1000,31.86,46.29,0.00,93.59,27.15,46.47,1287.17
52,1005,31.86,46.13,0.00,100.00,27.15,46.47,1292.22
52,1010,32.15,46.39,0.00,50.00,27.15,46.47,1297.30
52,1015,31.92,45.55,0.00,100.00,27.15,46.47,1302.99
52,1020,31.92,45.78,0.00,100.00,27.15,46.47,1308.45
52,1025,31.95,45.81,0.00,100.00,27.15,46.47,1313.91
52,1030,31.98,46.10,0.00,78.65,27.15,46.47,1319.11
52,1035,31.89,45.97,0.00,100.00,27.15,46.47,1324.35
52,1040,31.82,46.29,0.00,50.00,27.15,46.47,1329.20
52,1045,32.02,46.29,0.00,64.10,27.15,46.47,1334.25
52,1050,32.18,46.78,0.00,14.10,27.15,46.47,1339.59
52,1055,32.18,47.03,0.00,0.00,27.15,46.47,1345.18
52,1060,32.15,47.00,0.00,17.35,27.15,46.47,1350.71
52,1065,32.18,47.03,0.00,17.69,27.15,46.47,1356.30
52,1070,32.18,47.10,0.00,12.02,27.15,46.47,1361.96
52,1075,32.18,46.97,0.00,25.96,27.15,46.47,1367.49
52,1080,32.34,46.68,0.00,48.25,27.15,46.47,1372.89
52,1085,32.08,45.87,0.00,98.25,27.15,46.47,1378.42
52,1090,31.86,45.20,0.00,100.00,27.15,46.47,1384.40
52,1095,31.53,44.59,0.00,100.00,27.15,46.47,1390.66
52,1100,31.53,44.36,0.00,100.00,27.15,46.47,1397.15
52,1105,31.47,44.17,0.00,100.00,27.15,46.47,1403.77
52,1110,31.53,44.52,0.00,100.00,27.15,46.47,1410.10
52,1115,31.50,44.52,0.00,100.00,27.15,46.47,1416.40
52,1120,31.44,44.78,0.00,100.00,27.15,46.47,1422.38
52,1125,31.47,45.23,0.00,100.00,27.15,46.47,1427.94
52,1130,31.53,45.81,0.00,100.00,27.15,46.47,1432.98
52,1135,31.53,46.52,0.00,50.00,27.15,46.47,1437.41
52,1140,31.69,46.94,0.00,0.00,27.15,46.47,1442.42
52,1145,31.86,47.00,0.00,4.29,27.15,46.47,1447.66
52,1150,31.89,47.68,0.00,0.00,27.15,46.47,1453.61
52,1155,32.18,47.65,0.00,0.00,27.15,46.47,1459.82
52,1160,32.18,47.65,0.00,0.00,27.15,46.47,1466.03
52,1165,32.21,47.36,0.00,6.56,27.15,46.47,1471.98
52,1170,32.50,47.32,0.00,6.47,27.15,46.47,1478.18
52,1175,32.18,46.42,0.00,56.47,27.15,46.47,1483.26
52,1180,32.05,45.71,0.00,100.00,27.15,46.47,1488.92
52,1185,31.86,44.84,0.00,100.00,27.15,46.47,1495.26
52,1190,31.89,44.62,0.00,100.00,27.15,46.47,1501.85
52,1195,32.02,44.91,0.00,100.00,27.15,46.47,1508.28
