Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
49,495,36.37,50.23,0.00,0.00,34.22,28.26,1486.05
49,500,36.37,49.26,0.00,0.00,34.22,28.26,1509.20
49,505,36.05,48.61,0.00,0.00,34.22,28.26,1531.38
49,510,36.08,48.00,0.00,0.00,34.22,28.26,1552.98
49,515,36.05,47.39,0.00,0.00,34.22,28.26,1573.94
49,520,36.05,46.78,0.00,0.00,34.22,28.26,1594.29
49,525,36.01,46.26,50.00,0.00,44.21,28.26,1620.49
49,530,35.88,45.65,100.00,0.00,44.21,28.26,1646.21
49,535,35.88,44.97,100.00,0.00,44.21,28.26,1671.25
49,540,36.05,44.42,100.00,0.00,44.21,28.26,1695.57
49,545,36.46,43.81,100.00,0.00,44.21,28.26,1718.87
49,550,37.01,42.91,100.00,0.00,44.21,28.26,1740.72
49,555,37.66,42.20,100.00,0.00,44.21,28.26,1761.21
49,560,38.62,41.85,100.00,0.00,44.21,28.26,1780.39
49,565,39.91,41.52,100.00,0.00,44.21,28.26,1797.95
49,570,41.30,41.23,100.00,0.00,44.21,28.26,1813.83
49,575,42.75,41.14,50.00,0.00,44.21,28.26,1828.17
49,580,44.13,40.81,0.00,0.00,44.21,28.26,1840.80
49,585,45.71,40.56,0.00,0.00,44.21,28.26,1854.60
49,590,46.68,40.23,0.00,0.00,44.21,28.26,1869.04
49,595,47.65,39.91,0.00,0.00,44.21,28.26,1884.13
49,600,48.13,39.88,0.00,0.00,44.21,28.26,1899.67
49,605,48.29,39.59,0.00,0.00,44.21,28.26,1915.08
49,610,48.29,39.27,0.00,0.00,44.21,28.26,1930.17
49,615,48.19,39.36,0.00,0.00,44.21,28.26,1945.25
49,620,47.97,39.07,0.00,0.00,44.21,28.26,1959.82
49,625,47.65,38.95,0.00,0.00,44.21,28.26,1973.95
49,630,47.32,38.95,0.00,0.00,44.21,28.26,1987.75
49,635,46.68,38.62,0.00,0.00,44.21,28.26,2000.58
49,640,46.29,38.40,0.00,0.00,44.21,28.26,2012.80
49,645,45.71,38.30,0.00,0.00,44.21,28.26,2024.34
49,650,45.07,38.01,0.00,0.00,44.21,28.26,2034.95
49,655,44.42,37.66,0.00,0.00,44.21,28.26,2044.56
49,660,43.78,37.33,50.00,0.00,44.21,28.26,2054.06
49,665,43.10,37.04,100.00,0.00,44.21,28.26,2063.95
49,670,42.81,37.04,100.00,0.00,44.21,28.26,2074.13
49,675,42.59,37.01,97.05,0.00,44.21,28.26,2084.50
49,680,42.81,37.01,79.97,0.00,44.21,28.26,2094.65
49,685,43.46,36.91,48.49,0.00,44.21,28.26,2104.05
49,690,44.10,36.62,0.00,0.00,44.21,28.26,2112.52
49,695,44.75,36.37,0.00,0.00,44.21,28.26,2121.17
49,700,45.39,36.37,0.00,0.00,44.21,28.26,2130.46
49,705,45.71,36.11,0.00,0.00,44.21,28.26,2139.81
49,710,45.71,36.05,0.00,0.00,44.21,28.26,2149.10
49,715,45.71,35.72,0.00,0.00,44.21,28.26,2158.06
49,720,45.39,35.72,0.00,0.00,44.21,28.26,2166.70
49,725,45.07,35.63,0.00,0.00,44.21,28.26,2174.93
49,730,45.07,35.72,0.00,0.00,44.21,28.26,2183.25
49,735,44.75,35.56,0.00,0.00,44.21,28.26,2191.09
49,740,44.42,35.53,4.91,0.00,44.21,28.26,2198.57
49,745,43.78,35.34,54.91,0.00,44.21,28.26,2206.08
49,750,43.23,35.08,100.00,0.00,44.21,28.26,2213.88
49,755,42.65,34.85,100.00,0.00,44.21,28.26,2222.03
49,760,42.43,34.76,100.00,0.00,44.21,28.26,2230.31
49,765,42.78,34.76,85.54,0.00,44.21,28.26,2238.24
49,770,43.17,34.79,67.39,0.00,44.21,28.26,2245.81
49,775,43.81,34.76,17.39,0.00,44.21,28.26,2252.71
49,780,44.62,34.56,0.00,0.00,44.21,28.26,2259.42
49,785,45.39,34.76,0.00,0.00,44.21,28.26,2267.10
49,790,46.03,34.76,0.00,0.00,44.21,28.26,2275.42
49,795,46.68,34.76,0.00,0.00,44.21,28.26,2284.39
49,800,46.68,34.72,0.00,0.00,44.21,28.26,2293.32
49,805,46.68,34.59,0.00,0.00,44.21,28.26,2302.12
49,810,46.36,34.43,0.00,0.00,44.21,28.26,2310.44
49,815,46.33,34.43,0.00,0.00,44.21,28.26,2318.73
49,820,46.03,34.43,0.00,0.00,44.21,28.26,2326.72
49,825,45.68,34.40,0.00,0.00,44.21,28.26,2334.33
49,830,44.75,34.11,0.00,0.00,44.21,28.26,2340.72
49,835,43.78,33.79,50.00,0.00,44.21,28.26,2346.68
49,840,42.81,33.37,100.00,0.00,44.21,28.26,2353.19
49,845,42.17,33.27,100.00,50.00,44.21,47.46,2369.42
49,850,41.52,32.82,100.00,100.00,44.21,47.46,2386.75
49,855,41.65,33.40,100.00,100.00,44.21,47.46,2403.37
49,860,42.17,33.56,100.00,100.00,44.21,47.46,2419.31
49,865,42.81,33.53,81.62,100.00,44.21,47.46,2434.64
49,870,43.88,33.89,31.62,100.00,44.21,47.46,2448.54
49,875,44.91,34.72,0.00,100.00,44.21,47.46,2461.98
49,880,46.03,35.82,0.00,100.00,44.21,47.46,2475.44
49,885,47.00,36.62,0.00,100.00,44.21,47.46,2489.07
49,890,47.52,36.88,0.00,100.00,44.21,47.46,2502.96
49,895,47.65,37.91,0.00,100.00,44.21,47.46,2515.95
49,900,47.77,38.62,0.00,100.00,44.21,47.46,2528.35
49,905,47.65,39.33,0.00,100.00,44.21,47.46,2539.92
49,910,47.52,40.59,0.00,100.00,44.21,47.46,2550.10
49,915,46.68,40.94,0.00,100.00,44.21,47.46,2559.09
49,920,46.36,41.36,0.00,100.00,44.21,47.46,2567.34
49,925,46.26,42.84,0.00,100.00,44.21,47.46,2574.01
49,930,46.03,43.52,0.00,100.00,44.21,47.46,2579.77
49,935,45.71,44.62,0.00,100.00,44.21,47.46,2584.11
49,940,45.65,45.16,0.00,100.00,44.21,47.46,2587.85
49,945,45.39,46.23,0.00,100.00,44.21,47.46,2590.26
49,950,45.07,46.68,0.00,88.94,44.21,47.46,2591.90
49,955,44.75,47.20,0.00,38.94,44.21,47.46,2592.70
49,960,44.42,47.84,0.00,0.00,44.21,47.46,2593.29
49,965,44.10,48.10,50.00,0.00,44.21,47.46,2594.04
49,970,43.78,48.52,74.33,0.00,44.21,47.46,2595.53
49,975,43.52,48.61,70.29,0.00,44.21,47.46,2597.37
49,980,43.52,48.74,62.06,0.00,44.21,47.46,2599.34
49,985,43.75,48.68,31.58,0.00,44.21,47.46,2601.02
49,990,44.10,48.61,0.00,0.00,44.21,47.46,2602.28
49,995,44.75,48.29,0.00,0.00,44.21,47.46,2603.65
49,1000,45.07,47.97,0.00,4.36,44.21,47.46,2605.02
49,1005,45.33,47.61,0.00,40.22,44.21,47.46,2606.29
49,1010,45.39,47.03,0.00,90.22,44.21,47.46,2607.90
49,1015,44.84,46.84,0.00,100.00,44.21,47.46,2609.15
49,1020,44.75,46.42,0.00,100.00,44.21,47.46,2610.73
49,1025,44.75,46.13,0.00,100.00,44.21,47.46,2612.60
49,1030,44.49,46.78,17.21,91.24,44.21,47.46,2613.56
49,1035,44.42,46.62,18.55,100.00,44.21,47.46,2614.61
49,1040,44.10,46.87,32.38,81.89,44.21,47.46,2615.31
49,1045,44.10,47.00,19.45,65.50,44.21,47.46,2615.88
49,1050,44.04,47.55,29.87,15.50,44.21,47.46,2616.14
49,1055,44.10,47.77,12.80,0.00,44.21,47.46,2616.56
49,1060,44.10,48.00,19.66,0.00,44.21,47.46,2617.21
49,1065,44.10,48.29,19.84,0.00,44.21,47.46,2618.15
49,1070,44.10,48.29,20.02,0.00,44.21,47.46,2619.09
49,1075,44.42,48.29,0.00,0.00,44.21,47.46,2620.13
49,1080,44.42,48.00,10.45,4.10,44.21,47.46,2620.88
49,1085,44.49,47.97,0.00,6.18,44.21,47.46,2621.67
49,1090,44.65,47.65,0.00,32.88,44.21,47.46,2622.30
49,1095,44.68,47.39,0.00,76.52,44.21,47.46,2622.84
49,1100,44.42,47.45,18.09,42.18,44.21,47.46,2623.06
49,1105,44.42,47.00,12.85,92.18,44.21,47.46,2623.73
49,1110,44.10,46.97,0.00,98.51,39.95,47.46,2628.37
49,1115,43.52,46.33,0.00,100.00,39.95,47.46,2633.07
49,1120,43.20,46.26,0.00,100.00,39.95,47.46,2637.52
49,1125,42.49,45.49,0.00,100.00,39.95,47.46,2642.03
49,1130,41.81,45.13,0.00,100.00,39.95,47.46,2646.22
49,1135,41.27,45.16,0.00,100.00,39.95,47.46,2649.84
49,1140,41.20,46.00,0.00,100.00,39.95,47.46,2652.55
49,1145,40.88,45.94,0.00,100.00,39.95,47.46,2655.00
49,1150,40.56,46.81,1.21,95.53,39.95,47.46,2656.26
49,1155,40.52,46.87,1.21,94.02,39.95,47.46,2657.42
49,1160,39.91,47.29,51.21,53.28,39.95,47.46,2657.63
49,1165,39.85,47.48,33.37,35.51,39.95,47.46,2657.75
49,1170,39.59,48.10,56.04,0.00,39.95,47.46,2658.75
49,1175,39.56,48.00,45.47,0.00,39.95,47.46,2659.68
49,1180,39.59,48.16,34.60,0.00,39.95,47.46,2660.74
49,1185,39.56,47.84,41.88,47.70,39.95,47.46,2661.51
49,1190,39.43,47.55,54.88,62.91,39.95,47.46,2662.12
49,1195,39.36,46.81,54.36,100.00,39.95,47.46,2663.36
