Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
53,190,45.39,51.19,0.00,8.22,44.28,50.60,637.29
53,195,44.75,50.55,0.00,58.22,44.28,50.60,637.81
53,200,44.46,50.61,15.55,57.98,44.28,50.60,638.00
53,205,44.10,49.61,62.70,100.00,44.28,50.60,639.17
53,210,43.78,49.97,61.46,100.00,44.28,50.60,640.30
53,215,43.49,49.81,65.88,100.00,44.28,50.60,641.88
53,220,43.65,49.94,50.53,98.96,44.28,50.60,643.17
53,225,43.81,49.48,37.98,100.00,44.28,50.60,644.76
53,230,44.33,50.10,0.00,72.82,44.28,50.60,645.31
53,235,44.75,49.97,0.00,100.00,44.28,50.60,646.41
53,240,45.07,50.48,0.00,50.00,44.28,50.60,647.32
53,245,45.45,49.90,0.00,100.00,44.28,50.60,649.19
53,250,45.52,50.55,0.00,50.00,44.28,50.60,650.48
53,255,45.39,50.26,0.00,82.98,44.28,50.60,651.93
53,260,45.00,50.55,0.00,32.98,44.28,50.60,652.70
53,265,44.84,50.39,0.00,73.70,44.28,50.60,653.47
53,270,44.75,51.16,0.00,23.70,44.28,50.60,654.50
53,275,44.75,51.16,0.00,0.00,44.28,50.60,655.53
53,280,44.46,51.19,0.00,0.00,44.28,50.60,656.30
53,285,43.49,50.26,50.00,50.00,44.28,50.60,657.43
53,290,42.78,49.61,100.00,100.00,44.28,50.60,659.92
53,295,42.39,49.58,100.00,100.00,44.28,50.60,662.83
53,300,42.49,49.19,91.05,100.00,44.28,50.60,666.03
53,305,42.49,49.06,87.51,100.00,44.28,50.60,669.36
53,310,43.07,49.42,60.17,100.00,44.28,50.60,671.75
53,315,43.84,49.71,10.42,100.00,44.28,50.60,673.08
53,320,44.42,49.42,0.00,100.00,44.28,50.60,674.40
53,325,44.84,49.32,0.00,100.00,44.28,50.60,676.24
53,330,45.10,49.10,0.00,100.00,44.28,50.60,678.56
53,335,45.39,49.55,0.00,100.00,44.28,50.60,680.72
53,340,45.71,50.00,0.00,100.00,44.28,50.60,682.75
53,345,46.10,50.68,0.00,50.00,44.28,50.60,684.65
53,350,46.07,51.67,0.00,0.00,44.28,50.60,687.51
53,355,46.23,52.09,0.00,0.00,44.28,50.60,690.95
53,360,46.16,52.48,0.00,0.00,44.28,50.60,694.71
53,365,46.03,52.48,0.00,0.00,44.28,50.60,698.34
53,370,45.71,52.55,0.00,0.00,44.28,50.60,701.72
53,375,45.68,52.48,0.00,0.00,44.28,50.60,705.00
53,380,45.39,52.45,0.00,0.00,44.28,50.60,707.96
53,385,45.36,51.97,0.00,0.00,44.28,50.60,710.41
53,390,45.07,51.51,0.00,0.00,44.28,50.60,712.11
53,395,44.42,50.87,37.84,50.00,44.28,50.60,712.52
53,400,44.10,50.52,35.99,99.39,44.28,50.60,712.78
53,405,43.78,50.19,70.32,100.00,44.28,50.60,713.69
53,410,42.81,48.42,100.00,100.00,44.28,50.60,717.34
53,415,42.17,47.61,100.00,100.00,44.28,50.60,722.44
53,420,42.17,47.07,100.00,100.00,44.28,50.60,728.08
53,425,42.23,46.84,100.00,100.00,44.28,50.60,733.89
53,430,42.46,46.87,89.64,100.00,44.28,50.60,739.44
53,435,43.42,47.23,40.85,100.00,44.28,50.60,743.67
53,440,44.30,47.26,0.00,100.00,44.28,50.60,747.03
53,445,45.33,47.65,0.00,100.00,44.28,50.59,751.02
53,450,46.36,48.71,0.00,100.00,44.28,50.59,754.98
53,455,47.20,49.16,0.00,100.00,44.28,50.59,759.33
53,460,47.68,49.90,0.00,100.00,44.28,50.59,763.42
53,465,47.77,50.80,0.00,50.00,44.28,50.59,767.12
53,470,47.39,50.23,0.00,97.17,44.28,50.59,770.59
53,475,46.68,50.06,0.00,100.00,44.28,50.59,773.52
53,480,46.07,50.03,0.00,100.00,44.28,50.59,775.87
53,485,45.68,50.16,0.00,98.51,44.28,50.59,777.70
53,490,45.36,50.71,0.00,48.51,44.28,50.59,778.90
53,495,45.36,50.84,0.00,4.29,44.28,50.59,780.23
53,500,44.84,51.13,0.00,6.25,44.28,50.59,781.33
53,505,44.42,51.19,9.78,15.18,44.28,50.59,782.07
53,510,44.10,51.58,59.77,0.00,44.28,50.59,783.24
53,515,43.94,51.71,56.66,0.00,44.28,50.59,784.70
53,520,43.78,51.51,66.17,4.68,44.28,50.59,786.12
53,525,43.49,50.87,72.83,54.68,44.28,50.59,787.19
53,530,42.84,49.97,22.83,100.00,27.05,50.59,803.60
53,535,42.91,49.55,0.00,100.00,27.05,50.59,820.50
53,540,42.84,48.58,0.00,100.00,27.05,50.59,838.30
53,545,43.13,48.29,0.00,100.00,27.05,50.59,856.68
53,550,43.46,48.97,0.00,100.00,27.05,50.59,874.71
53,555,43.52,48.77,0.00,100.00,27.05,50.59,893.00
53,560,43.36,48.90,0.00,100.00,27.05,50.59,911.00
53,565,43.13,49.16,0.00,100.00,27.05,50.59,928.51
53,570,43.07,49.32,0.00,100.00,27.05,50.59,945.80
53,575,42.91,49.90,0.00,100.00,27.05,50.59,962.35
53,580,42.88,50.68,0.00,50.00,27.05,50.59,978.27
53,585,42.49,50.45,0.00,56.18,27.05,50.59,993.85
53,590,42.23,51.00,0.00,6.18,27.05,50.59,1009.44
53,595,42.01,51.16,0.00,8.62,27.05,50.59,1024.97
53,600,41.88,51.38,0.00,4.56,27.05,50.59,1040.59
53,605,41.69,51.51,0.00,2.54,27.05,50.59,1056.15
53,610,41.52,51.51,0.00,6.20,27.05,50.59,1071.54
53,615,41.36,51.29,0.00,21.16,27.05,50.59,1086.55
53,620,41.20,50.87,0.00,56.10,27.05,50.59,1100.98
53,625,40.98,50.93,0.00,30.74,27.05,50.59,1115.25
53,630,40.88,50.42,0.00,80.74,27.05,50.59,1129.25
53,635,40.56,50.29,0.00,100.00,27.05,50.59,1143.06
53,640,40.56,49.74,0.00,100.00,27.05,50.59,1157.42
53,645,40.33,49.77,0.00,100.00,27.05,50.59,1171.52
53,650,40.23,49.39,0.00,100.00,27.05,50.59,1185.90
53,655,40.07,49.90,0.00,100.00,27.05,50.59,1199.61
53,660,39.91,50.29,0.00,59.49,27.05,50.59,1212.77
53,665,39.72,49.58,0.00,100.00,27.05,50.59,1226.45
53,670,39.62,50.16,0.00,100.00,27.05,50.59,1239.45
53,675,39.56,50.00,0.00,100.00,27.05,50.59,1252.55
53,680,39.43,50.71,0.00,50.00,27.05,50.59,1265.05
53,685,39.27,50.52,0.00,40.91,27.05,50.59,1277.34
53,690,39.27,51.13,0.00,0.00,27.05,50.59,1290.10
53,695,38.95,50.74,0.00,50.00,27.05,50.59,1302.15
53,700,38.91,51.16,0.00,7.38,27.05,50.59,1314.58
53,705,38.75,50.90,0.00,42.45,27.05,50.59,1326.59
53,710,38.62,50.87,0.00,38.90,27.05,50.59,1338.44
53,715,37.98,50.32,0.00,88.90,27.05,50.59,1349.64
53,720,37.66,49.65,0.00,100.00,27.05,50.59,1361.19
53,725,37.56,50.29,0.00,97.00,27.05,50.59,1372.00
53,730,37.43,49.71,0.00,100.00,27.05,50.59,1383.26
53,735,37.27,50.16,0.00,100.00,27.05,50.59,1393.91
53,740,37.24,49.90,0.00,100.00,27.05,50.59,1404.79
53,745,37.40,50.58,0.00,50.00,27.05,50.59,1415.15
53,750,37.33,50.32,0.00,89.30,27.05,50.59,1425.70
53,755,37.14,50.48,0.00,44.78,27.05,50.59,1435.90
53,760,36.69,50.23,0.00,94.78,27.05,50.59,1445.90
53,765,36.72,50.39,0.00,74.99,27.05,50.59,1455.77
53,770,36.50,50.61,0.00,28.61,27.05,50.59,1465.24
53,775,36.53,50.52,0.00,75.76,27.05,50.59,1474.79
53,780,36.59,51.26,0.00,25.76,27.05,50.59,1485.00
53,785,36.37,51.06,0.00,12.00,27.05,50.59,1494.79
53,790,36.05,50.52,0.00,62.00,27.05,50.59,1503.86
53,795,35.82,50.19,0.00,100.00,27.05,50.59,1513.03
53,800,35.72,50.00,0.00,100.00,27.05,50.59,1522.29
53,805,35.40,49.52,0.00,100.00,27.05,50.59,1531.71
53,810,35.08,49.16,0.00,100.00,27.05,50.59,1541.17
53,815,34.76,48.74,0.00,100.00,27.05,50.59,1550.73
53,820,34.43,48.71,0.00,100.00,27.05,50.59,1559.99
53,825,34.40,48.74,0.00,100.00,27.05,50.59,1569.19
53,830,34.11,48.26,0.00,100.00,27.05,50.59,1578.58
53,835,34.08,48.77,0.00,100.00,27.05,50.59,1587.43
53,840,34.11,49.35,0.00,100.00,27.05,50.59,1595.73
53,845,33.79,49.23,0.00,100.00,27.05,50.59,1603.83
53,850,33.60,49.35,0.00,100.00,27.05,50.59,1611.62
53,855,33.47,48.90,0.00,100.00,27.05,50.59,1619.73
53,860,33.15,49.03,0.00,100.00,27.05,50.59,1627.39
53,865,32.82,48.58,0.00,100.00,27.05,50.59,1635.17
53,870,32.50,47.84,0.00,100.00,27.05,50.59,1643.37
53,875,32.47,48.23,0.00,100.00,27.05,50.59,1651.15
53,880,32.47,48.48,0.00,100.00,27.05,50.59,1658.68
53,885,32.50,49.42,0.00,100.00,27.05,50.59,1665.30
53,890,32.18,48.74,0.00,100.00,27.05,47.55,1671.62
53,895,32.18,48.90,0.00,91.65,27.05,47.55,1678.10
53,900,32.11,49.42,0.00,41.65,27.05,47.55,1685.03
53,905,32.21,49.68,0.00,0.00,27.05,47.55,1692.32
53,910,31.86,49.00,0.00,6.72,27.05,47.55,1698.58
53,915,31.86,48.97,0.00,12.01,27.05,47.55,1704.81
53,920,31.86,48.97,0.00,9.54,27.05,47.55,1711.04
53,925,31.86,48.94,0.00,8.51,27.05,47.55,1717.24
53,930,32.18,48.94,0.00,4.73,27.05,47.55,1723.76
53,935,32.18,48.94,0.00,1.58,27.05,47.55,1730.28
53,940,32.21,48.61,0.00,21.51,27.05,47.55,1736.50
53,945,32.18,48.10,0.00,54.99,27.05,47.55,1742.18
53,950,32.15,47.52,0.00,100.00,27.05,47.55,1747.31
53,955,31.82,46.62,0.00,100.00,27.05,47.55,1753.01
53,960,31.63,45.52,0.00,100.00,27.05,47.55,1759.62
53,965,31.53,45.58,0.00,100.00,27.05,47.55,1766.07
53,970,31.63,45.58,0.00,100.00,27.05,47.55,1772.62
53,975,31.53,45.58,0.00,100.00,27.05,47.55,1779.07
53,980,31.50,45.65,0.00,100.00,27.05,47.55,1785.42
53,985,31.53,45.52,0.00,100.00,27.05,47.55,1791.93
53,990,31.53,46.16,0.00,100.00,27.05,47.55,1797.80
53,995,31.63,46.58,0.00,100.00,27.05,47.55,1803.35
53,1000,31.82,47.39,0.00,50.00,27.05,47.55,1808.28
53,1005,31.86,47.71,0.00,21.34,27.05,47.55,1813.25
53,1010,32.15,47.68,0.00,46.09,27.05,47.55,1818.48
53,1015,32.18,48.00,0.00,19.99,27.05,47.55,1824.06
53,1020,32.27,48.00,0.00,30.72,27.05,47.55,1829.73
53,1025,32.47,47.74,0.00,61.65,27.05,47.55,1835.34
53,1030,32.53,47.94,0.00,27.54,27.05,47.55,1841.21
53,1035,32.18,47.20,0.00,77.54,27.05,47.55,1846.69
53,1040,31.92,46.74,0.00,100.00,27.05,47.55,1852.37
53,1045,31.86,46.45,0.00,100.00,27.05,47.55,1858.28
53,1050,31.89,46.29,0.00,100.00,27.05,47.55,1864.38
53,1055,31.95,46.94,0.00,100.00,27.05,47.55,1869.89
53,1060,32.18,47.13,0.00,100.00,27.05,47.55,1875.44
53,1065,32.18,47.58,0.00,50.00,27.05,47.55,1880.60
53,1070,32.18,47.36,0.00,80.17,27.05,47.55,1885.92
53,1075,31.86,47.13,0.00,100.00,27.05,47.55,1891.15
53,1080,31.86,47.26,0.00,92.42,27.05,47.55,1896.25
53,1085,31.82,47.03,0.00,100.00,27.05,47.55,1901.54
53,1090,31.53,47.03,0.00,100.00,27.05,47.55,1906.54
53,1095,31.53,46.84,0.00,100.00,27.05,47.55,1911.73
53,1100,31.50,47.03,0.00,100.00,27.05,47.55,1916.70
53,1105,31.53,47.29,0.00,74.86,27.05,47.55,1921.44
53,1110,31.53,47.61,0.00,26.41,27.05,47.55,1925.98
53,1115,31.69,47.97,50.00,16.83,56.45,47.55,1951.16
53,1120,31.86,48.52,100.00,0.00,56.45,47.55,1976.72
53,1125,31.98,49.03,100.00,0.00,56.45,47.55,2002.67
53,1130,32.40,48.97,100.00,0.00,56.45,47.55,2028.14
53,1135,33.15,48.94,100.00,0.00,56.45,47.55,2052.83
53,1140,34.11,48.97,100.00,0.00,56.45,47.55,2076.59
53,1145,35.40,48.29,100.00,24.68,56.45,47.55,2098.38
53,1150,36.69,48.06,100.00,42.88,56.45,47.55,2118.65
53,1155,37.98,47.42,100.00,92.88,56.45,47.55,2137.25
53,1160,39.27,46.74,100.00,100.00,56.45,47.55,2155.24
53,1165,40.88,47.13,100.00,100.00,56.45,47.55,2171.23
53,1170,42.49,46.87,100.00,100.00,56.45,47.55,2185.87
53,1175,43.49,46.13,100.00,100.00,56.45,47.55,2200.25
53,1180,44.42,46.07,100.00,100.00,56.45,47.55,2213.76
53,1185,45.65,46.07,100.00,100.00,56.45,47.55,2226.04
53,1190,47.00,46.13,100.00,100.00,56.45,47.55,2236.91
53,1195,48.42,46.84,100.00,100.00,56.45,47.55,2245.65
