E1,E2,Over,Q1,Q2,T1,T2,Tsp1,Tsp2,Under,policy_loss,q_loss,reward_mean,step,total_return,v_loss
396.7332000000035,1719.4614000000047,124.89899999999945,41.12501401851575,88.60557065755128,46.84361916666667,48.178478333333324,47.971291666666666,54.82745833333332,1991.2956000000027,26610.943359375,293.1929626464844,-12.019413948059082,5000,-892.2962041798577,1.1892955303192139
408.69900000000354,1735.0739999999978,148.67949999999934,41.39735790689786,88.10142010996739,46.99402583333333,48.1113325,47.971291666666666,54.82745833333332,1995.093499999999,2831.006103515625,457.1300354003906,-12.022481918334961,10000,-892.2962041798577,2.0969502925872803
411.5423000000031,1728.3056999999988,152.19609999999926,41.39561737775803,88.36656600832939,47.00611208333333,48.14490541666667,47.971291666666666,54.82745833333332,1987.6518999999987,2469.6513671875,745.2626953125,-12.022481918334961,15000,-892.3030016401735,3.215717315673828
425.52490000000324,1729.2725999999975,164.3441999999991,41.50654782106479,88.29049573640029,47.05177124999999,48.13819083333333,47.971291666666666,54.82745833333332,1990.4532999999979,2463.963134765625,977.6088256835938,-12.022481918334961,20000,-892.3347782746139,4.523359775543213
404.0466000000039,1741.8422999999982,124.11459999999944,40.949551179011664,88.17637762576342,46.80870333333334,48.08313125,47.971291666666666,54.82745833333332,2021.7742999999998,2634.345458984375,1151.99755859375,-12.022481918334961,25000,-892.4204400014671,6.343815803527832
397.63480000000317,1743.776099999998,112.85119999999962,40.90688851277034,88.24409728695949,46.741557500000006,48.07507375,47.971291666666666,54.82745833333332,2028.5597,2936.388427734375,1271.124755859375,-12.022481918334961,30000,-892.3684518288039,7.239585876464844
402.79830000000237,1741.197699999998,109.4703999999997,40.747281238933404,88.29883476346731,46.69455541666667,48.083131249999994,47.971291666666666,54.82745833333332,2034.5255999999986,3124.310791015625,1356.114013671875,-12.022481918334961,35000,-892.3030016401735,8.60804271697998
395.6314000000028,1737.652399999998,107.65959999999968,40.88575062652429,88.35602743277947,46.7093275,48.097903333333335,47.971291666666666,54.82745833333332,2025.624199999999,3148.825439453125,1420.4462890625,-12.022481918334961,40000,-892.3030016401735,9.521607398986816
401.36090000000286,1735.3962999999976,112.61929999999968,40.88933299084504,88.36951081554095,46.72947125,48.10461791666667,47.971291666666666,54.82745833333332,2024.137900000002,4068.8671875,1469.362548828125,-12.022481918334961,45000,-892.3030016401735,10.718482971191406
399.58610000000255,1737.3300999999988,103.02979999999978,40.64415375093619,88.49941557745139,46.65426791666667,48.09924625,47.971291666666666,54.82745833333332,2033.8864000000008,5369.15185546875,1517.281005859375,-12.022481918334961,50000,-892.2962041798577,11.444068908691406
401.8329000000025,1734.7516999999975,109.95459999999973,40.745826715727645,88.3856293797493,46.70261291666667,48.10998958333334,47.971291666666666,54.82745833333332,2026.630000000001,4187.1962890625,1558.121337890625,-12.022481918334961,55000,-892.2962041798577,12.133819580078125
401.1716000000025,1736.0408999999993,112.04119999999965,40.78158696343501,88.35996369471152,46.72544249999999,48.10193208333333,47.971291666666666,54.82745833333332,2025.1713000000007,5212.4287109375,1603.857177734375,-12.022481918334961,60000,-892.2962041798577,13.30474853515625
395.886600000003,1731.8509999999997,109.0763999999996,40.81485854685307,88.44027516196171,46.7254425,48.116704166666665,47.971291666666666,54.82745833333332,2018.6611999999998,2389.921630859375,1627.5548095703125,-12.022481918334961,65000,-892.2962041798577,13.67475700378418
403.3303000000025,1734.7517000000007,101.03429999999973,40.60787621339162,88.43401845445236,46.63278125,48.09924624999999,47.971291666666666,54.82745833333332,2037.047700000001,2682.602783203125,1664.5166015625,-12.022481918334961,70000,-892.2962041798577,14.371393203735352
396.36790000000246,1735.7186000000006,101.09839999999976,40.71788044174512,88.39686395823955,46.66232541666667,48.095217500000004,47.971291666666666,54.82745833333332,2030.9881000000007,2999.818359375,1693.9451904296875,-12.022481918334961,75000,-892.2962041798577,14.186232566833496
401.5757000000032,1736.6854999999996,118.52809999999948,41.0493003860116,88.3155503064394,46.78587375,48.09118875,47.971291666666666,54.82745833333332,2019.7331,2842.295654296875,1715.398193359375,-12.022481918334961,80000,-892.2962041798577,14.231598854064941
392.4721000000031,1736.6855,111.07559999999964,40.92632586111625,88.28440470745166,46.76170125,48.09118874999999,47.971291666666666,54.82745833333332,2018.0820000000006,1672.088134765625,1747.551513671875,-12.022481918334961,85000,-892.2962041798577,15.741604804992676
394.12990000000286,1742.1645999999998,101.26859999999967,40.7271225263675,88.42054128001134,46.68112625,48.06030166666667,47.971291666666666,54.82745833333332,2035.0259000000015,1664.6453857421875,1773.564697265625,-12.022481918334961,90000,-892.2962041798577,15.920875549316406
396.71460000000303,1746.9990999999989,109.49039999999965,41.0392819489042,88.2073445469141,46.73618583333334,48.04284375,47.971291666666666,54.82745833333332,2034.2233000000003,1716.39501953125,1799.38037109375,-12.022481918334961,95000,-892.2962041798577,15.679901123046875
396.879800000003,1743.1315,108.2837999999996,41.04283891220887,88.38059008171162,46.7254425,48.058958749999995,47.971291666666666,54.82745833333332,2031.7275000000002,2277.1533203125,1835.1182861328125,-12.022481918334961,100000,-892.2962041798577,15.036529541015625
402.3767000000028,1988.7241,103.4581999999997,40.97211044977109,84.7300060103337,46.67038291666666,47.02759875000001,47.971291666666666,54.82745833333332,2287.642599999996,1802.44580078125,1860.71240234375,-12.022481918334961,105000,-892.5009087721296,15.002673149108887
