E1,E2,Over,Q1,Q2,T1,T2,Tsp1,Tsp2,Under,policy_loss,q_loss,reward_mean,step,total_error,total_return,v_loss
537.0597000000014,1856.581100000003,253.6307999999994,42.41521935115258,85.43808742165565,47.36601375,47.57282291666666,47.971291666666666,54.82745833333332,2140.0100000000007,1035.5452880859375,726.337890625,-7.144265174865723,5000,4787.281600000005,-1983.8449357548236,1.7946207523345947
516.2869000000009,1966.3053000000048,100.21429999999998,40.27109152475993,84.92418473362923,46.19767625,47.09205874999999,47.971291666666666,54.82745833333332,2382.3778999999977,910.77587890625,115.72578430175781,-6.937046051025391,10000,4965.184400000004,-2085.7568534860948,4.885141372680664
546.6056999999989,1954.057900000002,90.23429999999995,39.911640105644864,85.38188972870509,45.966694583333336,47.164576249999996,47.971291666666666,54.82745833333332,2410.4292999999975,242.72146606445312,159.76470947265625,-6.937046051025391,15000,5001.327199999998,-2085.0051389332225,3.44380259513855
490.2895000000017,1990.4777999999988,87.21559999999992,40.441793870925906,84.55226374069849,46.248707083333336,46.940309166666665,47.971291666666666,54.82745833333332,2393.551700000005,286.88775634765625,204.69448852539062,-6.937046051025391,20000,4961.534600000005,-2109.0758266411835,3.529768705368042
458.6226000000017,1916.9934000000035,90.88129999999995,40.56718865633011,85.67584526141485,46.3709125,47.28678166666667,47.971291666666666,54.82745833333332,2284.734699999995,315.6694030761719,239.83181762695312,-6.937046051025391,25000,4751.232,-2031.7953716803777,3.850759506225586
480.1352000000013,1871.0846000000029,92.86439999999995,40.29183252354463,86.67991743634144,46.26347916666667,47.512391666666666,47.971291666666666,54.82745833333332,2258.3553999999954,215.384033203125,268.93218994140625,-6.937046051025391,30000,4702.4396,-1994.4683869869825,3.036925792694092
461.5796000000015,1839.1769000000036,91.64409999999997,40.36797664562861,87.00204662283262,46.338682500000004,47.63728291666666,47.971291666666666,54.82745833333332,2209.112399999998,248.79025268554688,287.4700622558594,-6.937046051025391,35000,4601.513000000003,-1960.521512368178,3.6235601902008057
457.07590000000175,1854.7895000000035,96.07049999999994,40.512789293626945,86.59519597875575,46.40448541666667,47.56207958333333,47.971291666666666,54.82745833333332,2215.794899999995,271.791015625,302.4337158203125,-6.937046051025391,40000,4623.730799999999,-1976.2414324820463,4.055998802185059
459.3105000000018,1840.4661000000042,96.47209999999993,40.511229466895266,86.90845624804497,46.393742083333336,47.62653958333333,47.971291666666666,54.82745833333332,2203.3044999999993,258.03668212890625,313.27581787109375,-6.937046051025391,45000,4599.553200000006,-1964.1689968430956,4.3362717628479
444.565100000002,1818.2274000000034,99.09069999999986,40.53259921123584,87.34201068182786,46.455516249999995,47.74068750000001,47.971291666666666,54.82745833333332,2163.701799999998,300.66961669921875,321.9049377441406,-6.937046051025391,50000,4525.585000000003,-1937.870929444696,5.388506889343262
425.47640000000223,1816.9382000000048,97.7649999999999,40.65546931624412,87.13952427109082,46.54280583333333,47.72725833333334,47.971291666666666,54.82745833333332,2144.6495999999993,321.0830383300781,324.19317626953125,-6.937046051025391,55000,4484.829200000006,-1931.3196404504304,5.614785194396973
424.8692000000024,1789.8650000000034,105.84119999999979,40.86510223845641,87.51687249839306,46.5965225,47.85617833333333,47.971291666666666,54.82745833333332,2108.8929999999996,220.08885192871094,331.5243835449219,-6.937046051025391,60000,4429.468400000005,-1906.54856759537,4.256948471069336
436.6680000000019,1813.535100000005,94.7297999999999,40.65793892492851,87.08119743565719,46.4837175,47.72860125,47.971291666666666,54.82745833333332,2155.4732999999983,104.59564208984375,339.904541015625,-6.937046051025391,65000,4500.406200000005,-1932.1241232822285,3.6259851455688477
434.1952000000016,1844.4759000000024,89.62579999999987,40.61681601355473,86.6283096353213,46.478345833333336,47.572822916666674,47.971291666666666,54.82745833333332,2189.045299999997,73.7372817993164,345.32080078125,-6.937046051025391,70000,4557.342200000001,-1961.341669023176,3.6615235805511475
437.34150000000204,1887.9863999999975,86.8478999999999,40.729008078575134,85.89070000549158,46.47431708333333,47.35929916666667,47.971291666666666,54.82745833333332,2238.4799999999996,75.07911682128906,347.35638427734375,-6.937046051025391,75000,4650.655799999999,-2004.6114337622414,3.8308908939361572
431.3256000000022,1867.0369000000003,91.09169999999986,40.73039057006439,86.29205992172162,46.51057583333333,47.47076125000001,47.971291666666666,54.82745833333332,2207.2707999999957,74.35468292236328,347.37176513671875,-6.937046051025391,80000,4596.7249999999985,-1983.46496737403,4.059998989105225
428.9776000000019,1835.7738000000047,95.7190999999998,40.79710458988945,86.68215691347918,46.537434166666664,47.62251083333334,47.971291666666666,54.82745833333332,2169.0322999999953,72.74934387207031,346.3837585449219,-6.937046051025391,85000,4529.502800000002,-1951.859605845111,4.112800598144531
425.85870000000205,1901.522999999996,91.74239999999982,40.86527497371038,85.57782880266508,46.56026375,47.30558249999999,47.971291666666666,54.82745833333332,2235.6392999999994,76.28284454345703,345.26519775390625,-6.937046051025391,90000,4654.763399999997,-2015.3807212892025,4.243614196777344
423.5726000000023,1933.7529999999979,87.53749999999985,40.93592802037795,85.08911586999893,46.556235,47.14980416666666,47.971291666666666,54.82745833333332,2269.7880999999993,72.7063980102539,345.12359619140625,-6.937046051025391,95000,4714.651199999999,-2047.9113035648493,4.501585006713867
420.2851000000024,1877.672799999999,93.14549999999977,40.84182522098224,85.9174077073733,46.584436249999996,47.41570166666667,47.971291666666666,54.82745833333332,2204.812399999998,85.94818878173828,342.46759033203125,-6.937046051025391,100000,4595.915799999999,-1989.3738580288834,4.736560821533203
