E1,E2,Over,Q1,Q2,T1,T2,Tsp1,Tsp2,Under,policy_loss,q_loss,reward_mean,step,total_error,total_return,v_loss
561.8753999999994,1949.5457000000035,176.6715,41.21694533129533,84.1279978317519,46.6448675,47.161890416666665,47.971291666666666,54.82745833333332,2334.749600000005,417.4886169433594,1312.591552734375,-11.153463363647461,5000,5022.842200000008,-3972.18965616008,1.7201176881790161
599.6584999999994,2086.2009000000016,105.1578999999999,39.96325081189473,83.01629657745362,45.92909291666667,46.554892083333336,47.971291666666666,54.82745833333332,2580.7015000000024,144.2980499267578,280.3426818847656,-11.126471519470215,10000,5371.718800000003,-4249.683133801533,4.961746692657471
576.8240999999983,2077.1765000000087,90.5176999999999,39.90589887102445,83.4377215941747,45.88880541666667,46.605922916666664,47.971291666666666,54.82745833333332,2563.482900000006,36.53855895996094,346.419921875,-11.126471519470215,15000,5308.001200000013,-4231.653491708551,5.022856712341309
475.7656000000016,1927.164800000001,99.70399999999987,40.493278086185455,85.74041267931462,46.32793916666666,47.2894675,47.971291666666666,54.82745833333332,2303.226400000002,19.590953826904297,430.58221435546875,-11.126471519470215,20000,4805.860800000004,-3921.5090141450387,6.214547634124756
498.4500000000011,1877.3505000000018,90.16779999999994,40.046043495337166,86.51771489779155,46.1614175,47.48956208333333,47.971291666666666,54.82745833333332,2285.632699999999,59.841041564941406,461.2718811035156,-11.126471519470215,25000,4751.601000000002,-3823.0632705923913,5.705514907836914
496.75700000000097,1830.1525000000001,89.57249999999995,39.99482108056545,87.27480225563049,46.15604583333333,47.693685416666675,47.971291666666666,54.82745833333332,2237.336999999999,70.65226745605469,493.59051513671875,-11.126471519470215,30000,4653.8189999999995,-3730.4664662623654,6.165311813354492
499.6014000000013,1841.1107000000009,88.73859999999993,40.07520300646623,86.98953972260158,46.14261666666666,47.64265458333334,47.971291666666666,54.82745833333332,2251.9734999999982,51.08784103393555,513.6055908203125,-11.126471519470215,35000,4681.4242,-3754.5092254191964,5.261987686157227
494.09710000000126,1842.7222000000002,88.40369999999996,40.015713068842885,87.04510821302732,46.162760416666664,47.635940000000005,47.971291666666666,54.82745833333332,2248.4155999999984,74.61487579345703,526.9698486328125,-11.126471519470215,40000,4673.6386,-3756.588444552161,5.641221046447754
478.82080000000144,1849.955000000001,90.02219999999993,40.21134842336178,86.9258263061444,46.247364166666664,47.59833833333334,47.971291666666666,54.82745833333332,2238.7535999999964,144.43711853027344,525.69384765625,-11.126471519470215,45000,4657.551599999999,-3769.6456950026163,6.575617790222168
477.7161000000015,1832.7309000000005,91.17139999999992,40.254882558683555,87.1366112589836,46.25407875,47.67757041666667,47.971291666666666,54.82745833333332,2219.275599999998,80.07855987548828,551.7711181640625,-11.126471519470215,50000,4620.894,-3736.0517927430838,6.105500221252441
476.64140000000174,1891.8540000000037,85.06489999999997,40.24143289426963,86.25685753424962,46.236620833333326,47.402272499999995,47.971291666666666,54.82745833333332,2283.4304999999986,61.765567779541016,562.4091186523438,-11.126471519470215,55000,4736.990800000003,-3851.14633089618,5.108400821685791
462.47570000000155,1948.2565000000009,86.20069999999988,40.5209088931481,85.28046102921168,46.34002541666666,47.13234625,47.971291666666666,54.82745833333332,2324.5314999999955,80.51273345947266,564.7637939453125,-11.126471519470215,60000,4821.464399999997,-3963.000944245863,5.49444055557251
462.68060000000156,2009.6356999999962,78.15559999999995,40.62821678519249,84.18801964322726,46.32793916666667,46.82078958333333,47.971291666666666,54.82745833333332,2394.1607000000045,85.8103256225586,561.8966674804688,-11.126471519470215,65000,4944.632600000003,-4085.4648464761663,5.395473480224609
470.5692000000014,1788.253499999999,89.69289999999994,40.094221493353444,87.95134011209011,46.250049999999995,47.884379583333335,47.971291666666666,54.82745833333332,2169.129799999999,113.48768615722656,557.031005859375,-11.126471519470215,70000,4517.645399999999,-3643.6947591429293,5.716460704803467
470.1498000000015,1871.2268000000045,84.71979999999992,40.320498723785086,86.55118502577146,46.2742225,47.47479,47.971291666666666,54.82745833333332,2256.656799999995,59.075618743896484,564.0601196289062,-11.126471519470215,75000,4682.753200000001,-3810.4484204186,5.905428409576416
