E1,E2,Over,Q1,Q2,T1,T2,Tsp1,Tsp2,Under,policy_loss,q_loss,reward_mean,step,total_return,v_loss
507.5503000000011,1950.8349000000098,130.33209999999983,40.90269071559111,84.57911835312844,46.519976250000006,47.12160291666667,47.971291666666666,54.82745833333332,2328.0530999999955,1933.46923828125,726.337890625,-7.144265174865723,5000,-2068.4182492659593,1.7946207523345947
490.0991000000004,2005.6259000000036,99.36779999999996,40.491550912459694,84.35127552946409,46.299737916666665,46.928222916666655,47.971291666666666,54.82745833333332,2396.3572,1007.1529541015625,115.72578430175781,-6.937046051025391,10000,-2122.3517147397556,4.885141372680664
506.4812000000016,2007.5597000000018,95.79489999999993,40.390548049410185,84.60248594681421,46.188275833333336,46.93359458333334,47.971291666666666,54.82745833333332,2418.245999999995,326.3742980957031,159.76470947265625,-6.937046051025391,15000,-2133.7227361006103,3.44380259513855
474.0967000000018,1909.9028000000014,96.84569999999994,40.424629506468776,85.97662001053492,46.32391041666666,47.348555833333336,47.971291666666666,54.82745833333332,2287.1537999999982,387.6653747558594,204.69448852539062,-6.937046051025391,20000,-2031.2944407384832,3.529768705368042
473.59580000000153,1895.0770000000014,98.6901999999999,40.43878258069356,86.142158917586,46.341368333333335,47.41033,47.971291666666666,54.82745833333332,2269.982599999996,420.686767578125,239.83181762695312,-6.937046051025391,25000,-2017.6373962509456,3.850759506225586
478.7993000000013,1921.183300000002,92.75099999999995,40.34332348306974,85.76307831903299,46.291680416666665,47.28006708333334,47.971291666666666,54.82745833333332,2307.2315999999955,351.4714050292969,268.93218994140625,-6.937046051025391,30000,-2044.6082002478975,3.036925792694092
475.19770000000176,1950.1903000000025,89.6609999999999,40.466459506750105,85.19752373298009,46.307795416666664,47.13234625,47.971291666666666,54.82745833333332,2335.7269999999967,372.61712646484375,287.4700622558594,-6.937046051025391,35000,-2074.622372186686,3.6235601902008057
473.14420000000126,1896.6885000000025,96.85289999999989,40.46982350150744,86.05711506406466,46.341368333333335,47.390186250000006,47.971291666666666,54.82745833333332,2272.979799999998,391.3865661621094,302.4337158203125,-6.937046051025391,40000,-2021.5881310438767,4.055998802185059
457.2737000000019,1955.6693999999989,94.55789999999986,40.70759856700897,85.0435119152069,46.428657916666666,47.104145,47.971291666666666,54.82745833333332,2318.3851999999983,375.3829345703125,313.27581787109375,-6.937046051025391,45000,-2076.557291782869,4.3362717628479
461.1628000000018,1910.5474000000022,95.05209999999991,40.59993140846491,85.7937272032102,46.384341666666664,47.32438333333334,47.971291666666666,54.82745833333332,2276.658099999997,407.54473876953125,321.9049377441406,-6.937046051025391,50000,-2033.395579201265,5.388506889343262
443.2377000000021,1882.507300000002,98.82039999999986,40.74069190720717,86.20316034754117,46.49043208333333,47.441217083333335,47.971291666666666,54.82745833333332,2226.9245999999976,438.83221435546875,324.19317626953125,-6.937046051025391,55000,-2000.6445294931057,5.614785194396973
440.23290000000236,1874.4498000000026,96.99569999999983,40.607176413883764,86.32503522535166,46.48774625,47.474790000000006,47.971291666666666,54.82745833333332,2217.6869999999935,306.1065979003906,331.5243835449219,-6.937046051025391,60000,-1990.7926725052948,4.256948471069336
443.80450000000246,1866.7146000000016,100.7152999999998,40.71180146485567,86.34923777679602,46.49848958333334,47.51239166666667,47.971291666666666,54.82745833333332,2209.803799999994,228.87673950195312,339.904541015625,-6.937046051025391,65000,-1986.982088707776,3.6259851455688477
453.68800000000215,1905.390600000003,97.7606999999998,40.73237596352895,85.7604278186957,46.451487500000006,47.33244083333334,47.971291666666666,54.82745833333332,2261.3178999999955,137.8657684326172,345.32080078125,-6.937046051025391,70000,-2027.3316498416168,3.6615235805511475
455.092400000002,1924.084,98.14059999999975,40.753392635534205,85.52214416861534,46.467602500000005,47.235750833333334,47.971291666666666,54.82745833333332,2281.0357999999965,119.09394073486328,347.35638427734375,-6.937046051025391,75000,-2044.5595009776548,3.8308908939361572
453.0267000000021,1912.4811999999993,99.20269999999977,40.744505720833935,85.6638971765836,46.48506041666667,47.28409583333334,47.971291666666666,54.82745833333332,2266.3051999999966,110.56402587890625,347.37176513671875,-6.937046051025391,80000,-2034.1286874617892,4.059998989105225
449.5329000000024,1940.8435999999974,94.23279999999978,40.76901612058282,85.22719469666481,46.47700291666667,47.14711833333333,47.971291666666666,54.82745833333332,2296.1436999999974,112.5623779296875,346.3837585449219,-6.937046051025391,85000,-2059.9266236739372,4.112800598144531
456.65940000000234,1930.207699999998,103.11399999999972,40.83108190894127,85.336121682326,46.505204166666665,47.20754958333334,47.971291666666666,54.82745833333332,2283.7530999999994,124.64149475097656,345.26519775390625,-6.937046051025391,90000,-2052.8547163691646,4.243614196777344
447.28160000000275,1921.1832999999992,100.68119999999976,40.8302125133574,85.49583887457848,46.524005,47.245151250000006,47.971291666666666,54.82745833333332,2267.783699999995,115.02890014648438,345.12359619140625,-6.937046051025391,95000,-2041.0156855420757,4.501585006713867
442.2089000000024,1897.6554000000006,99.27289999999974,40.81825327674548,85.8767307629188,46.53071958333333,47.34587,47.971291666666666,54.82745833333332,2240.591399999994,141.09857177734375,342.46759033203125,-6.937046051025391,100000,-2016.3067682866688,4.736560821533203
