E1,E2,Over,Q1,Q2,T1,T2,Tsp1,Tsp2,Under,policy_loss,q_loss,reward_mean,step,total_return,v_loss
403.88150000000326,1712.124300000004,146.39869999999914,41.341727525989214,88.63197681854169,46.98462541666666,48.217422916666656,47.971291666666666,54.82745833333332,1969.6071000000038,18302.1953125,293.1929626464844,-12.019413948059082,5000,-892.2962041798577,1.1892955303192139
390.06490000000286,1755.3788999999992,98.2691999999999,40.86241431881984,87.92776884088913,46.65426791666667,48.02404291666666,47.971291666666666,54.82745833333332,2047.1746,1884.444091796875,457.1300354003906,-12.022481918334961,10000,-892.3030016401735,2.0969502925872803
392.54930000000394,1738.296999999998,128.51839999999936,41.23218568811814,88.16153742621343,46.89330708333333,48.097903333333335,47.971291666666666,54.82745833333332,2002.3278999999995,2594.14697265625,745.2626953125,-12.022481918334961,15000,-892.3030016401735,3.215717315673828
402.4121000000035,1738.941599999998,128.29299999999947,41.15547356257836,88.12524468849102,46.85033375,48.095217500000004,47.971291666666666,54.82745833333332,2013.060699999998,2478.9658203125,977.6088256835938,-12.022481918334961,20000,-892.340588382274,4.523359775543213
412.45620000000264,1744.0983999999978,103.50229999999982,40.6653753956159,88.22502751300732,46.604580000000006,48.071045000000005,47.971291666666666,54.82745833333332,2053.052300000001,2365.08642578125,1151.99755859375,-12.022481918334961,25000,-892.4469087371887,6.343815803527832
404.64210000000287,1740.230799999998,102.65709999999976,40.612197449803354,88.27937135845423,46.63009541666667,48.087160000000004,47.971291666666666,54.82745833333332,2042.215799999999,2656.09423828125,1271.124755859375,-12.022481918334961,30000,-892.4027772549881,7.239585876464844
400.751900000003,1737.0077999999974,106.51339999999976,40.81150258680184,88.28776153425376,46.678440416666675,48.100589166666666,47.971291666666666,54.82745833333332,2031.2463000000005,2830.7080078125,1356.114013671875,-12.022481918334961,35000,-892.3684518288039,8.60804271697998
399.498200000003,1731.8509999999983,121.1957999999996,41.01100956549247,88.36713956147432,46.80601750000001,48.12207583333334,47.971291666666666,54.82745833333332,2010.1534,2937.4892578125,1420.4462890625,-12.022481918334961,40000,-892.3294623460977,9.521607398986816
400.0946000000032,1734.107099999998,119.88249999999954,41.047209221124646,88.34233354777098,46.792588333333335,48.11267541666667,47.971291666666666,54.82745833333332,2014.3191999999995,3543.5791015625,1469.362548828125,-12.022481918334961,45000,-892.3239103028819,10.718482971191406
388.55970000000315,1735.7185999999983,105.57409999999973,40.78882570068041,88.32128129949173,46.72141375,48.10596083333334,47.971291666666666,54.82745833333332,2018.7042,4851.49365234375,1517.281005859375,-12.022481918334961,50000,-892.3030016401735,11.444068908691406
392.6169000000032,1732.1732999999988,115.33789999999964,40.879437198241554,88.41619487653176,46.78587375,48.120732916666675,47.971291666666666,54.82745833333332,2009.4522999999997,3818.706787109375,1558.121337890625,-12.022481918334961,55000,-892.3030016401735,12.133819580078125
396.61600000000305,1731.5286999999994,113.30869999999962,40.98477685799201,88.42381105820338,46.75230083333334,48.123418750000006,47.971291666666666,54.82745833333332,2014.836,3874.205078125,1603.857177734375,-12.022481918334961,60000,-892.3030016401735,13.30474853515625
398.4287000000027,1734.751699999999,110.83089999999967,40.88913597812255,88.41053493320942,46.72409958333333,48.10998958333333,47.971291666666666,54.82745833333332,2022.3494999999996,2263.1826171875,1627.5548095703125,-12.022481918334961,65000,-892.3030016401735,13.67475700378418
397.5733000000029,1734.4293999999995,107.82479999999964,40.66411202053229,88.4414291938146,46.71067041666666,48.103275000000004,47.971291666666666,54.82745833333332,2024.1779000000004,2317.258544921875,1664.5166015625,-12.022481918334961,70000,-892.3106286082818,14.371393203735352
405.5089000000028,1735.0739999999987,116.9493999999996,40.996125020086765,88.39669527163109,46.75095791666667,48.103275000000004,47.971291666666666,54.82745833333332,2023.6335,3012.600341796875,1693.9451904296875,-12.022481918334961,75000,-892.3347782746139,14.186232566833496
404.88130000000297,1737.007799999999,118.24709999999952,41.00292342305183,88.22177127103011,46.76707291666666,48.092531666666666,47.971291666666666,54.82745833333332,2023.6419999999994,2244.42431640625,1715.398193359375,-12.022481918334961,80000,-892.3684518288039,14.231598854064941
402.2429000000032,1736.3631999999993,114.99409999999956,40.920638695855935,88.27874869853258,46.75364375000001,48.09253166666667,47.971291666666666,54.82745833333332,2023.6120000000005,1786.2301025390625,1747.551513671875,-12.022481918334961,85000,-892.3745082566719,15.741604804992676
404.339700000003,1735.7185999999997,119.26549999999952,41.03733528306087,88.36945860385894,46.777816249999994,48.097903333333335,47.971291666666666,54.82745833333332,2020.7927999999995,1806.6929931640625,1773.564697265625,-12.022481918334961,90000,-892.3684518288039,15.920875549316406
404.5638000000032,1735.3962999999999,124.05089999999949,41.09813283383846,88.35114196787278,46.819446666666664,48.09656041666666,47.971291666666666,54.82745833333332,2015.9091999999987,1812.0982666015625,1799.38037109375,-12.022481918334961,95000,-892.340588382274,15.679901123046875
398.3264000000035,1735.0739999999992,119.32069999999956,41.00431264092525,88.31339722176394,46.8060175,48.097903333333335,47.971291666666666,54.82745833333332,2014.0797000000002,2177.361572265625,1835.1182861328125,-12.022481918334961,100000,-892.3347782746139,15.036529541015625
