Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
2,395,45.33,62.57,0.00,100.00,45.27,63.66,1238.99
2,400,45.39,62.79,0.00,100.00,45.27,63.66,1239.98
2,405,45.71,62.95,0.00,100.00,45.27,63.66,1241.13
2,410,45.97,62.60,0.00,100.00,45.27,63.66,1242.89
2,415,46.03,63.37,0.00,100.00,45.27,63.66,1243.94
2,420,46.03,63.31,0.00,100.00,45.27,63.66,1245.05
2,425,46.03,63.05,0.00,100.00,45.27,63.66,1246.42
2,430,45.71,63.70,0.00,50.00,45.27,63.66,1246.90
2,435,45.71,63.21,0.00,100.00,45.27,63.66,1247.79
2,440,45.42,63.60,8.51,89.81,45.27,63.66,1248.00
2,445,45.39,63.41,14.48,100.00,45.27,63.66,1248.37
2,450,45.10,63.50,23.87,96.41,45.27,63.66,1248.70
2,455,45.07,63.63,19.66,46.41,45.27,28.07,1284.46
2,460,45.07,63.31,16.85,0.00,45.27,28.07,1319.90
2,465,45.04,62.79,22.85,0.00,45.27,28.07,1354.85
2,470,45.07,62.76,72.85,0.00,51.95,28.07,1396.42
2,475,45.07,62.47,100.00,0.00,51.95,28.07,1437.70
2,480,45.36,61.92,100.00,0.00,51.95,28.07,1478.14
2,485,45.71,61.18,100.00,0.00,51.95,28.07,1517.49
2,490,46.36,60.54,100.00,0.00,51.95,28.07,1555.55
2,495,47.32,59.57,100.00,0.00,51.95,28.07,1591.68
2,500,48.61,58.64,100.00,0.00,51.95,28.07,1625.59
2,505,49.90,57.96,74.81,0.00,51.95,28.07,1657.53
2,510,51.19,56.99,24.81,0.00,51.95,28.07,1687.21
2,515,52.51,56.12,0.00,0.00,51.95,28.07,1715.82
2,520,53.83,55.38,0.00,0.00,51.95,28.07,1745.01
2,525,54.74,54.48,0.00,0.00,51.95,28.07,1774.21
2,530,55.32,53.80,0.00,0.00,51.95,28.07,1803.31
2,535,55.51,53.12,0.00,0.00,51.95,28.07,1831.92
2,540,55.45,52.48,0.00,0.00,51.95,28.07,1859.83
2,545,55.38,51.84,0.00,0.00,51.95,28.07,1887.03
2,550,55.06,51.16,0.00,0.00,51.95,28.07,1913.23
2,555,54.67,50.55,0.00,0.00,51.95,28.07,1938.43
2,560,54.09,49.90,0.00,0.00,51.95,28.07,1962.40
2,565,53.45,49.26,0.00,0.00,51.95,28.07,1985.09
2,570,53.06,48.94,0.00,0.00,51.95,28.07,2007.07
2,575,52.48,48.29,0.00,0.00,51.95,28.07,2027.82
2,580,51.84,47.84,50.00,0.00,51.95,28.07,2047.70
2,585,51.19,47.16,100.00,0.00,51.95,28.07,2067.55
2,590,50.55,46.58,100.00,0.00,51.95,28.07,2087.46
2,595,50.23,46.03,100.00,0.00,51.95,28.07,2107.14
2,600,50.23,45.71,100.00,0.00,51.95,28.07,2126.50
2,605,50.55,45.07,84.52,0.00,51.95,28.07,2144.90
2,610,51.35,44.42,34.52,0.00,51.95,28.07,2161.85
2,615,52.16,44.10,0.00,0.00,51.95,28.07,2178.09
2,620,53.12,43.75,0.00,0.00,51.95,28.07,2194.94
2,625,53.77,43.13,0.00,0.00,51.95,28.07,2211.82
2,630,53.99,42.81,0.00,0.00,51.95,28.07,2228.60
2,635,54.09,42.49,0.00,0.00,51.95,28.07,2245.16
2,640,54.09,42.46,0.00,0.00,51.95,28.07,2261.69
2,645,53.77,42.17,0.00,0.00,51.95,28.07,2277.61
2,650,53.38,41.85,0.00,0.00,51.95,28.07,2292.82
2,655,52.77,41.52,0.00,0.00,51.95,28.07,2307.09
2,660,52.26,41.20,8.18,0.00,51.95,28.07,2320.53
2,665,51.84,40.88,58.18,0.00,51.95,28.07,2333.45
2,670,51.19,40.56,100.00,0.00,51.95,28.07,2346.70
2,675,50.55,40.27,100.00,0.00,51.95,28.07,2360.30
2,680,50.23,40.01,100.00,0.00,51.95,28.07,2373.96
2,685,50.23,39.75,100.00,0.00,51.95,28.07,2387.36
2,690,50.84,39.59,77.01,0.00,51.95,28.07,2399.99
2,695,51.45,39.27,27.01,0.00,51.95,28.07,2411.69
2,700,52.19,39.04,0.00,0.00,51.95,28.07,2422.90
2,705,53.12,38.95,0.00,0.00,51.95,28.07,2434.95
2,710,53.77,38.62,0.00,0.00,51.95,35.54,2439.85
2,715,54.09,38.62,0.00,0.00,51.95,35.54,2445.07
2,720,54.09,38.62,0.00,0.00,51.95,35.54,2450.29
2,725,53.77,38.33,0.00,0.00,51.95,35.54,2454.90
2,730,53.45,38.30,0.00,0.00,51.95,35.54,2459.16
2,735,53.12,37.98,0.00,0.00,51.95,35.54,2462.77
2,740,52.48,37.85,0.00,0.00,51.95,35.54,2465.61
2,745,51.84,37.66,50.00,0.00,51.95,35.54,2467.84
2,750,51.19,37.56,100.00,0.00,51.95,35.54,2470.62
2,755,50.55,37.33,100.00,0.00,51.95,35.54,2473.81
2,760,50.23,37.08,100.00,0.00,51.95,35.54,2477.07
2,765,50.23,37.01,100.00,0.00,51.95,35.54,2480.26
2,770,50.55,36.69,96.55,0.00,51.95,35.54,2482.81
2,775,51.19,36.69,60.50,0.00,51.95,35.54,2484.72
2,780,51.84,36.37,10.50,0.00,51.95,35.54,2485.66
2,785,52.61,36.37,0.00,0.00,51.95,35.54,2487.15
2,790,53.77,36.08,0.00,0.00,51.95,35.54,2489.51
2,795,54.09,36.05,0.00,0.00,51.95,35.54,2492.16
2,800,54.28,36.05,0.00,0.00,51.95,35.54,2495.00
2,805,54.09,36.05,0.00,0.00,51.95,35.54,2497.65
2,810,53.77,36.05,0.00,0.00,51.95,35.54,2499.98
2,815,53.45,36.05,0.00,0.00,51.95,35.54,2501.99
2,820,52.80,36.05,0.00,0.00,51.95,35.54,2503.35
2,825,52.45,35.79,3.44,0.00,51.95,35.54,2504.10
2,830,51.84,35.72,53.44,7.09,51.95,35.54,2504.39
2,835,51.03,35.59,100.00,34.01,51.95,35.54,2505.36
2,840,50.39,35.92,100.00,0.00,51.95,35.54,2507.30
2,845,49.90,35.72,100.00,0.00,51.95,35.54,2509.53
2,850,49.97,35.72,100.00,0.00,51.95,35.54,2511.69
2,855,50.42,35.66,100.00,12.88,51.95,35.54,2513.34
2,860,50.87,35.40,81.96,20.79,51.95,35.54,2514.56
2,865,51.84,35.53,31.96,0.00,51.95,35.54,2514.68
2,870,52.64,35.30,0.00,44.07,51.95,35.54,2515.61
2,875,53.45,35.69,0.00,0.00,51.95,35.54,2517.26
2,880,54.09,35.43,0.00,4.91,51.95,35.54,2519.51
2,885,54.41,35.66,0.00,0.00,51.95,35.54,2522.09
2,890,54.41,35.72,0.00,0.00,51.95,35.54,2524.73
2,895,54.09,36.01,0.00,0.00,51.95,35.54,2527.34
2,900,53.77,36.05,0.00,0.00,51.95,35.54,2529.67
2,905,53.45,36.05,0.00,0.00,51.95,35.54,2531.68
2,910,52.80,36.05,0.00,0.00,51.95,35.54,2533.04
2,915,52.16,36.05,31.01,0.00,51.95,35.54,2533.76
2,920,51.51,36.05,81.01,0.00,51.95,35.54,2534.71
2,925,50.87,35.95,100.00,0.00,56.41,35.54,2540.66
2,930,50.23,35.72,100.00,2.50,56.41,35.54,2547.02
2,935,50.23,35.72,100.00,0.00,56.41,35.54,2553.38
2,940,50.42,35.72,100.00,0.00,56.41,35.54,2559.55
2,945,50.87,35.40,100.00,50.00,56.41,35.54,2565.23
2,950,51.84,34.79,100.00,73.02,56.41,35.54,2570.55
2,955,52.58,35.40,100.00,23.02,56.41,35.54,2574.52
2,960,53.77,35.72,100.00,0.00,56.41,35.54,2577.34
2,965,54.74,35.72,100.00,0.00,56.41,35.54,2579.19
2,970,56.02,36.05,50.00,0.00,56.41,35.54,2580.09
2,975,56.99,36.37,0.00,0.00,56.41,35.54,2581.50
2,980,58.28,36.62,0.00,0.00,56.41,35.54,2584.45
2,985,59.25,36.69,0.00,0.00,56.41,35.54,2588.44
2,990,59.57,37.01,0.00,0.00,56.41,35.54,2593.07
2,995,59.70,37.01,0.00,0.00,56.41,35.54,2597.83
2,1000,59.57,37.01,0.00,0.00,56.41,35.54,2602.46
2,1005,59.25,37.01,0.00,0.00,56.41,35.54,2606.77
2,1010,58.60,36.95,0.00,0.00,56.41,35.54,2610.37
2,1015,57.96,37.01,0.00,0.00,56.41,35.54,2613.39
2,1020,57.28,37.01,0.00,0.00,56.41,35.54,2615.73
2,1025,56.35,36.75,50.00,0.00,56.41,35.54,2617.00
2,1030,55.70,37.04,100.00,0.00,56.41,35.54,2619.21
2,1035,54.83,37.01,100.00,0.00,56.41,35.54,2622.26
2,1040,54.41,37.01,100.00,0.00,56.41,35.54,2625.73
2,1045,54.09,36.98,100.00,0.00,56.41,35.54,2629.49
2,1050,54.41,37.01,100.00,0.00,56.41,35.54,2632.96
2,1055,54.74,36.62,100.00,0.00,56.41,35.54,2635.71
2,1060,55.38,36.69,91.82,0.00,56.41,35.54,2637.89
2,1065,56.35,36.69,41.82,0.00,56.41,35.54,2639.10
2,1070,57.28,36.53,0.00,0.00,56.41,35.54,2640.96
2,1075,57.96,36.56,0.00,0.00,56.41,35.54,2643.53
2,1080,58.60,36.43,0.00,0.00,56.41,35.54,2646.61
2,1085,58.93,36.43,0.00,0.00,56.41,35.54,2650.02
2,1090,58.93,36.62,0.00,0.00,56.41,35.54,2653.62
2,1095,58.60,36.62,0.00,0.00,56.41,35.54,2656.89
2,1100,58.28,36.66,0.00,0.00,56.41,35.54,2659.88
2,1105,57.64,36.66,0.00,0.00,56.41,35.54,2662.23
2,1110,56.99,36.69,12.43,0.00,56.41,35.54,2663.96
2,1115,56.35,36.53,62.43,0.00,56.41,35.54,2665.01
2,1120,55.70,36.50,100.00,0.00,56.41,35.54,2666.68
2,1125,55.03,36.50,100.00,0.00,56.41,35.54,2669.02
2,1130,54.41,36.37,100.00,0.00,56.41,35.54,2671.85
2,1135,54.41,36.37,100.00,0.00,56.41,35.54,2674.68
2,1140,54.74,36.37,100.00,0.00,56.41,35.54,2677.18
2,1145,55.25,36.14,100.00,0.00,56.41,35.54,2678.94
2,1150,56.02,36.05,50.00,0.00,56.41,35.54,2679.84
2,1155,56.44,36.05,0.00,0.00,56.41,35.54,2680.38
2,1160,57.96,36.05,0.00,0.00,56.41,35.54,2682.44
2,1165,58.60,36.05,0.00,0.00,56.41,35.54,2685.14
2,1170,58.93,36.05,0.00,0.00,56.41,35.54,2688.17
2,1175,58.89,36.11,0.00,0.00,56.41,35.54,2691.22
2,1180,58.60,36.37,0.00,0.00,56.41,35.54,2694.24
2,1185,58.28,36.37,0.00,0.00,56.41,35.54,2696.94
2,1190,57.64,36.37,0.00,0.00,56.41,35.54,2699.00
2,1195,56.99,36.37,12.37,0.00,56.41,35.54,2700.41
