Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
4,585,50.23,35.40,57.84,2.76,50.98,35.34,616.62
4,590,50.87,35.40,7.84,0.00,50.98,35.34,616.79
4,595,51.84,35.17,0.00,32.29,50.98,35.34,617.82
4,600,52.48,35.11,0.00,28.14,50.98,35.34,619.55
4,605,53.12,35.53,0.00,0.00,50.98,35.34,621.88
4,610,53.16,35.40,0.00,50.00,50.98,37.55,626.21
4,615,52.96,35.69,0.00,88.57,50.98,37.55,630.05
4,620,52.90,36.17,0.00,38.57,50.98,37.55,633.35
4,625,52.51,36.01,0.00,86.17,50.98,37.55,636.42
4,630,52.16,36.53,0.00,36.17,50.98,37.55,638.62
4,635,51.51,36.05,0.00,86.17,50.98,37.55,640.65
4,640,50.90,37.49,50.00,36.17,50.98,37.55,640.79
4,645,50.52,37.56,97.31,0.00,50.98,37.55,641.26
4,650,49.90,37.98,100.00,0.00,50.98,37.55,642.77
4,655,49.58,38.49,100.00,0.00,50.98,37.55,645.11
4,660,49.58,38.85,97.35,0.00,50.98,37.55,647.81
4,665,49.97,38.95,74.70,0.00,50.98,37.55,650.22
4,670,50.80,38.95,24.70,0.00,50.98,37.55,651.80
4,675,51.71,39.01,0.00,0.00,50.98,37.55,653.99
4,680,52.48,38.95,0.00,0.00,50.98,37.55,656.89
4,685,53.12,38.95,0.00,0.00,50.98,37.55,660.43
4,690,53.45,38.95,0.00,0.00,50.98,37.55,664.30
4,695,53.45,38.95,0.00,0.00,50.98,37.55,668.17
4,700,53.12,38.95,0.00,0.00,50.98,37.55,671.71
4,705,52.77,38.66,0.00,0.00,50.98,37.55,674.61
4,710,52.48,38.62,0.00,0.00,50.98,37.55,677.18
4,715,51.93,38.62,0.00,0.00,50.98,37.55,679.20
4,720,51.48,38.30,0.00,0.00,50.98,37.55,680.45
4,725,50.87,38.30,50.00,0.00,50.98,37.55,681.31
4,730,50.23,37.98,100.00,0.00,50.98,37.55,682.49
4,735,49.58,37.72,100.00,12.35,50.98,37.55,684.06
4,740,49.23,37.66,100.00,18.07,50.98,37.55,685.92
4,745,49.23,37.33,100.00,57.91,50.98,37.55,687.89
4,750,49.58,37.62,94.25,7.91,50.98,37.55,689.36
4,755,50.23,37.17,58.30,57.91,50.98,37.55,690.49
4,760,50.97,37.40,8.30,7.91,50.98,37.55,690.65
4,765,51.84,37.33,0.00,18.88,50.98,37.55,691.73
4,770,52.80,37.49,0.00,0.00,50.98,37.55,693.61
4,775,53.12,37.62,0.00,0.00,50.98,37.55,695.82
4,780,53.45,37.66,0.00,0.00,50.98,37.55,698.40
4,785,53.38,37.66,0.00,0.00,50.98,37.55,700.91
4,790,53.12,37.66,0.00,0.00,50.98,37.55,703.16
4,795,52.80,37.66,0.00,0.00,50.98,37.55,705.09
4,800,52.16,37.66,0.00,0.00,50.98,37.55,706.38
4,805,51.55,37.66,0.00,0.00,50.98,37.55,707.06
4,810,51.19,37.66,39.50,11.04,50.98,37.55,707.38
4,815,50.55,37.46,89.50,50.20,50.98,37.55,707.90
4,820,49.90,37.14,100.00,62.56,50.98,37.55,709.39
4,825,49.48,37.72,100.00,12.56,50.98,37.55,711.06
4,830,49.45,37.33,100.00,40.59,50.98,37.55,712.81
4,835,49.77,37.62,86.61,0.00,50.98,37.55,714.09
4,840,50.23,37.40,62.87,10.52,50.98,37.55,714.99
4,845,51.19,37.75,12.87,0.00,50.98,37.55,715.40
4,850,52.16,37.66,0.00,0.00,50.98,37.55,716.69
4,855,52.80,37.75,0.00,0.00,50.98,37.55,718.71
4,860,53.45,37.98,0.00,0.00,50.98,37.55,721.61
4,865,53.61,37.98,0.00,0.00,50.98,37.55,724.67
4,870,53.51,37.98,0.00,0.00,50.98,37.55,727.63
4,875,53.45,37.98,0.00,0.00,50.98,37.55,730.53
4,880,53.12,37.82,0.00,0.00,50.98,37.55,732.94
4,885,52.48,37.66,0.00,0.00,50.98,37.55,734.55
4,890,51.97,37.66,0.00,0.00,50.98,37.55,735.65
4,895,51.42,37.66,19.38,10.76,50.98,37.55,736.20
4,900,50.84,37.33,69.38,60.19,50.98,37.55,736.56
4,905,50.23,37.62,100.00,10.19,50.98,37.55,737.38
4,910,49.58,37.33,100.00,50.87,50.98,37.55,739.00
4,915,49.29,37.53,100.00,3.36,50.98,37.55,740.71
4,920,49.58,37.33,98.04,24.84,50.98,37.55,742.33
4,925,49.90,37.43,79.83,5.14,50.98,37.55,743.53
4,930,50.55,37.43,29.83,11.07,50.98,37.55,744.08
4,935,51.51,37.43,0.00,11.66,50.98,37.55,744.73
4,940,52.48,37.40,0.00,20.83,50.98,37.55,746.38
4,945,53.12,37.66,0.00,0.00,50.98,37.55,748.63
4,950,53.45,37.66,0.00,0.00,50.98,37.55,751.21
4,955,53.61,37.72,12.62,0.00,55.83,37.55,753.60
4,960,53.45,37.88,46.55,0.00,55.83,37.55,756.31
4,965,53.12,37.88,96.56,0.00,55.83,37.55,759.35
4,970,52.80,37.85,100.00,0.00,55.83,37.55,762.68
4,975,52.67,37.66,100.00,23.44,55.83,37.55,765.95
4,980,52.80,37.66,100.00,8.46,55.83,37.55,769.09
4,985,53.12,37.66,100.00,8.05,55.83,37.55,771.91
4,990,53.77,37.75,100.00,0.00,55.83,37.55,774.17
4,995,54.58,37.43,77.49,19.31,55.83,37.55,775.54
4,1000,55.38,37.53,27.49,0.00,55.83,37.55,776.01
4,1005,56.67,37.62,0.00,0.00,55.83,37.55,776.92
4,1010,57.31,37.66,0.00,0.00,55.83,37.55,778.51
4,1015,57.99,37.66,0.00,0.00,55.83,37.55,780.78
4,1020,58.28,37.66,0.00,0.00,55.83,37.55,783.34
4,1025,58.28,37.66,0.00,0.00,55.83,37.55,785.90
4,1030,57.96,37.66,0.00,0.00,55.83,37.55,788.14
4,1035,57.64,37.66,0.00,0.00,55.83,37.55,790.06
4,1040,56.99,37.66,0.00,0.00,55.83,37.55,791.33
4,1045,56.35,37.66,15.29,8.03,55.83,37.55,791.96
4,1050,55.70,37.75,65.29,0.00,55.83,37.55,792.29
4,1055,55.06,37.40,100.00,49.99,55.83,37.55,793.21
4,1060,54.12,37.62,100.00,0.00,55.83,37.55,794.99
4,1065,53.77,37.33,100.00,50.00,55.83,37.55,797.27
4,1070,53.80,37.62,100.00,0.00,55.83,37.55,799.37
4,1075,54.16,37.33,100.00,44.68,55.83,37.55,801.26
4,1080,54.74,37.53,91.64,0.01,55.83,37.55,802.37
4,1085,55.70,37.62,41.64,0.00,55.83,37.55,802.57
4,1090,56.60,37.66,0.00,0.00,55.83,37.55,803.45
4,1095,57.31,37.66,0.00,0.00,55.83,37.55,805.04
4,1100,57.99,37.85,0.00,0.00,55.83,37.55,807.50
4,1105,58.28,37.98,0.00,0.00,55.83,37.55,810.38
4,1110,58.57,37.98,0.00,0.00,55.83,37.55,813.55
4,1115,58.28,37.98,0.00,0.00,55.83,37.55,816.43
4,1120,57.93,37.98,0.00,0.00,55.83,37.55,818.96
4,1125,57.31,37.98,0.00,0.00,55.83,37.55,820.87
4,1130,56.67,37.98,0.00,0.00,55.83,37.55,822.14
4,1135,56.02,37.98,44.58,0.00,55.83,37.55,822.76
4,1140,55.06,37.98,94.58,0.00,55.83,37.55,823.96
4,1145,54.41,37.66,100.00,18.76,55.83,37.55,825.49
4,1150,53.77,37.66,100.00,6.30,55.83,37.55,827.66
4,1155,53.77,37.59,100.00,21.54,55.83,37.55,829.76
4,1160,53.80,37.43,100.00,34.51,55.83,37.55,831.91
4,1165,54.41,37.33,100.00,33.74,55.83,37.55,833.55
4,1170,55.06,37.53,71.19,0.00,55.83,37.55,834.34
4,1175,56.02,37.33,21.19,22.76,55.83,37.55,834.75
4,1180,56.99,37.72,0.00,0.00,55.83,37.55,836.08
4,1185,57.64,37.66,0.00,50.00,55.83,40.36,840.59
4,1190,58.09,37.88,0.00,100.00,55.83,40.36,845.33
4,1195,58.60,38.46,0.00,64.81,55.83,40.36,850.00
