Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
1,370,44.10,61.60,0.00,100.00,29.55,62.75,1716.61
1,375,43.78,61.99,0.00,100.00,29.55,62.75,1731.60
1,380,43.75,61.89,0.00,100.00,29.55,62.75,1746.66
1,385,43.46,61.86,0.00,100.00,29.55,62.75,1761.46
1,390,43.13,61.47,0.00,100.00,29.55,62.75,1776.32
1,395,42.94,61.50,0.00,100.00,29.55,62.75,1790.96
1,400,42.81,61.21,0.00,100.00,29.55,62.75,1805.76
1,405,42.49,60.96,0.00,100.00,29.55,62.75,1820.49
1,410,42.17,60.92,0.00,100.00,29.55,62.75,1834.94
1,415,42.17,61.18,0.00,100.00,29.55,62.75,1849.13
1,420,41.85,60.92,0.00,100.00,29.55,62.75,1863.26
1,425,41.85,61.15,0.00,100.00,29.55,62.75,1877.16
1,430,41.52,61.25,0.00,100.00,29.55,62.75,1890.63
1,435,41.52,61.47,0.00,100.00,29.55,62.75,1903.88
1,440,41.40,61.50,0.00,100.00,29.55,62.75,1916.98
1,445,41.20,61.79,0.00,100.00,29.55,62.75,1929.59
1,450,41.20,61.95,0.00,100.00,29.55,62.75,1942.04
1,455,41.20,61.70,0.00,100.00,29.55,62.75,1954.74
1,460,41.07,62.08,0.00,100.00,29.55,62.75,1966.93
1,465,40.88,61.63,0.00,100.00,29.55,62.75,1979.38
1,470,40.88,62.02,0.00,100.00,29.55,62.75,1991.44
1,475,40.88,62.21,0.00,100.00,29.55,62.75,2003.31
1,480,40.75,62.02,0.00,50.00,29.55,38.64,2037.89
1,485,39.98,62.18,0.00,0.00,29.55,38.64,2071.86
1,490,40.56,62.15,0.00,0.00,29.55,38.64,2106.38
1,495,40.56,62.15,0.00,0.00,29.55,38.64,2140.90
1,500,40.56,61.92,0.00,0.00,29.55,38.64,2175.19
1,505,40.56,61.83,0.00,0.00,29.55,38.64,2209.39
1,510,40.23,61.50,0.00,0.00,29.55,38.64,2242.93
1,515,40.23,60.86,0.00,0.00,29.55,38.64,2275.83
1,520,40.23,60.22,0.00,0.00,29.55,38.64,2308.09
1,525,40.17,59.25,0.00,0.00,29.55,38.64,2339.32
1,530,39.91,58.28,0.00,0.00,29.55,38.64,2369.32
1,535,39.91,57.35,0.00,0.00,29.55,38.64,2398.39
1,540,39.59,56.67,0.00,0.00,29.55,38.64,2426.46
1,545,39.59,55.70,0.00,0.00,29.55,38.64,2453.56
1,550,39.33,54.74,0.00,0.00,29.55,38.64,2479.44
1,555,39.27,54.09,0.00,0.00,29.55,38.64,2504.61
1,560,38.85,53.12,0.00,0.00,29.55,38.64,2528.39
1,565,38.95,52.16,0.00,0.00,29.55,38.64,2551.31
1,570,38.62,51.19,0.00,0.00,29.55,38.64,2572.93
1,575,38.30,50.23,0.00,0.00,29.55,38.64,2593.27
1,580,38.30,49.26,0.00,0.00,29.55,38.64,2612.64
1,585,37.98,48.61,0.00,0.00,29.55,38.64,2631.04
1,590,37.78,47.84,0.00,0.00,29.55,38.64,2648.47
1,595,37.66,47.00,0.00,0.00,29.55,38.64,2664.94
1,600,37.33,46.33,0.00,0.00,29.55,38.64,2680.41
1,605,37.33,45.71,0.00,0.00,29.55,38.64,2695.26
1,610,37.01,44.71,0.00,0.00,29.55,38.64,2708.79
1,615,36.69,44.36,0.00,0.00,29.55,38.64,2721.65
1,620,36.50,43.49,0.00,0.00,29.55,38.64,2733.45
1,625,36.37,42.55,0.00,0.00,29.55,38.64,2744.18
1,630,36.05,42.17,0.00,0.00,29.55,38.64,2754.21
1,635,35.72,41.46,0.00,0.00,29.55,38.64,2763.20
1,640,35.72,40.88,0.00,0.00,29.55,38.64,2771.61
1,645,35.40,40.23,0.00,0.00,29.55,38.64,2779.05
1,650,34.95,39.81,0.00,0.00,29.55,38.64,2785.62
1,655,34.98,39.27,0.00,0.00,29.55,38.64,2791.68
1,660,34.76,38.62,0.00,50.00,29.55,38.64,2796.91
1,665,34.43,38.30,0.00,100.00,29.55,38.64,2802.13
1,670,34.24,38.24,0.00,83.90,29.55,38.64,2807.22
1,675,34.11,38.14,0.00,83.84,29.55,38.64,2812.28
1,680,33.79,37.82,0.00,100.00,29.55,38.64,2817.34
1,685,33.60,38.20,0.00,50.00,29.55,38.64,2821.83
1,690,33.47,37.98,0.00,96.48,29.55,38.64,2826.41
1,695,33.44,38.88,0.00,46.48,29.55,38.64,2830.54
1,700,33.18,38.69,0.00,0.00,29.55,38.64,2834.22
1,705,33.15,39.27,0.00,0.00,29.55,38.64,2838.45
1,710,33.15,39.59,0.00,0.00,29.55,38.64,2843.00
1,715,32.95,39.69,0.00,0.00,29.55,38.64,2847.45
1,720,32.82,39.81,0.00,0.00,29.55,38.64,2851.89
1,725,32.82,39.59,0.00,0.00,29.55,38.64,2856.11
1,730,32.82,39.59,50.00,0.00,55.07,38.64,2879.31
1,735,32.63,39.27,100.00,0.00,55.07,38.64,2902.38
1,740,32.53,39.01,100.00,23.30,55.07,38.64,2925.29
1,745,32.82,38.75,100.00,70.09,55.07,38.64,2947.65
1,750,33.47,38.78,100.00,23.69,55.07,38.64,2969.39
1,755,34.59,38.49,100.00,73.69,55.07,38.64,2990.02
1,760,36.05,38.69,100.00,23.69,55.07,38.64,3009.09
1,765,37.33,38.40,100.00,73.69,55.07,38.64,3027.07
1,770,38.95,38.59,100.00,36.12,55.07,38.64,3043.24
1,775,40.88,38.72,100.00,13.49,55.07,38.64,3057.51
1,780,42.49,38.82,100.00,7.95,55.07,38.64,3070.27
1,785,44.42,38.98,100.00,0.00,55.07,38.64,3081.26
1,790,46.36,39.27,100.00,0.00,55.07,38.64,3090.60
1,795,47.97,39.27,100.00,0.00,55.07,38.64,3098.33
1,800,49.58,39.27,100.00,0.00,55.07,38.64,3104.45
1,805,51.19,39.36,100.00,0.00,55.07,38.64,3109.05
1,810,52.80,39.27,100.00,0.00,55.07,38.64,3111.95
1,815,54.41,39.27,50.00,0.00,55.07,38.64,3113.24
1,820,56.02,39.30,0.00,0.00,55.07,38.64,3114.85
1,825,57.31,39.27,0.00,0.00,55.07,38.64,3117.72
1,830,58.28,39.27,0.00,0.00,55.07,38.64,3121.56
1,835,58.93,38.95,0.00,0.00,55.07,38.64,3125.73
1,840,59.25,38.95,0.00,0.00,55.07,38.64,3130.22
1,845,59.22,38.78,0.00,1.44,55.07,38.64,3134.51
1,850,58.93,38.62,0.00,35.28,55.07,38.64,3138.39
1,855,58.60,38.62,0.00,13.62,55.07,38.64,3141.94
1,860,57.96,38.72,0.00,0.00,55.07,38.64,3144.91
1,865,57.35,38.62,0.00,21.77,55.07,38.64,3147.21
1,870,56.67,38.62,0.00,13.48,55.07,38.64,3148.83
1,875,56.02,38.62,0.00,14.09,55.07,38.64,3149.80
1,880,55.38,38.72,35.78,20.08,55.07,38.64,3150.19
1,885,54.64,38.72,85.78,31.54,55.07,38.64,3150.70
1,890,53.77,38.62,100.00,47.01,55.07,38.64,3152.02
1,895,53.12,38.62,100.00,31.36,55.07,38.64,3153.99
1,900,52.96,38.82,100.00,0.00,55.07,38.64,3156.28
1,905,53.12,38.49,100.00,50.00,55.07,38.64,3158.38
1,910,53.45,38.91,100.00,100.00,55.07,45.93,3167.02
1,915,54.25,39.52,62.51,100.00,55.07,45.93,3174.25
1,920,55.06,39.78,12.51,100.00,55.07,45.93,3180.41
1,925,56.02,39.88,0.00,100.00,55.07,45.93,3187.41
1,930,56.96,40.40,0.00,100.00,55.07,45.93,3194.83
1,935,57.31,40.94,0.00,100.00,55.07,45.93,3202.06
1,940,57.64,41.30,0.00,100.00,55.07,45.93,3209.26
1,945,57.64,42.27,0.00,100.00,55.07,45.93,3215.49
1,950,57.31,43.33,0.00,100.00,55.07,45.93,3220.33
1,955,56.99,44.39,0.00,100.00,55.07,45.93,3223.79
1,960,56.57,45.62,0.00,50.00,55.07,45.93,3225.60
1,965,55.70,45.71,0.00,0.00,55.07,45.93,3226.45
1,970,55.38,46.68,12.83,0.00,55.07,45.93,3227.51
1,975,54.74,47.32,62.83,0.00,55.07,45.93,3229.23
1,980,54.09,47.65,100.00,0.00,55.07,45.93,3231.93
1,985,53.45,47.77,100.00,0.00,55.07,45.93,3235.39
1,990,53.12,47.65,100.00,0.00,55.07,45.93,3239.06
1,995,53.12,47.48,100.00,0.00,55.07,45.93,3242.56
1,1000,53.48,47.32,100.00,0.00,55.07,45.93,3245.54
1,1005,54.12,47.00,73.05,0.00,55.07,45.93,3247.56
1,1010,55.06,46.65,23.05,0.00,55.07,45.93,3248.29
1,1015,56.02,46.36,0.00,0.00,55.07,45.93,3249.67
1,1020,56.99,45.84,0.00,50.00,55.07,45.93,3251.68
1,1025,57.60,45.71,0.00,74.63,55.07,45.93,3254.43
1,1030,57.96,46.07,0.00,24.63,55.07,45.93,3257.46
1,1035,57.96,45.81,0.00,28.40,55.07,45.93,3260.47
1,1040,57.64,45.81,0.00,33.09,55.07,45.93,3263.16
1,1045,57.31,45.91,0.00,9.02,55.07,45.93,3265.42
1,1050,56.67,45.71,0.00,59.02,55.07,45.93,3267.24
1,1055,56.02,45.42,0.00,100.00,55.07,45.93,3268.70
1,1060,55.38,46.16,16.61,50.00,55.07,45.93,3269.24
1,1065,54.67,45.91,66.61,23.66,55.07,45.93,3269.66
1,1070,54.09,45.97,100.00,30.11,55.07,45.93,3270.68
1,1075,53.45,46.26,100.00,0.00,55.07,45.93,3272.63
1,1080,53.12,46.36,100.00,0.00,55.07,45.93,3275.01
1,1085,53.19,46.36,100.00,0.00,55.07,45.93,3277.32
1,1090,53.77,46.36,94.17,0.00,55.07,45.93,3279.05
1,1095,54.41,46.29,53.01,6.84,55.07,45.93,3280.07
1,1100,55.16,46.36,3.01,0.00,55.07,45.93,3280.59
1,1105,56.22,46.03,0.00,21.16,55.07,45.93,3281.84
1,1110,56.99,45.81,0.00,63.03,55.07,45.93,3283.88
1,1115,57.38,45.45,0.00,98.14,55.07,45.93,3286.67
1,1120,57.64,45.97,0.00,48.13,55.07,45.93,3289.28
1,1125,57.31,45.07,0.00,98.14,55.07,45.93,3292.38
1,1130,56.99,45.58,0.00,48.13,55.07,45.93,3294.65
1,1135,56.60,46.10,0.00,0.00,55.07,45.93,3296.35
1,1140,56.02,46.03,0.00,0.00,55.07,45.93,3297.40
1,1145,55.38,46.36,17.94,0.00,55.07,45.93,3298.14
1,1150,54.74,46.68,67.94,0.00,55.07,45.93,3299.22
1,1155,54.09,46.62,100.00,0.00,55.07,45.93,3300.89
1,1160,53.41,46.20,100.00,30.75,55.07,45.93,3302.82
1,1165,53.35,46.03,100.00,54.67,55.07,45.93,3304.64
1,1170,53.54,46.10,100.00,12.01,55.07,45.93,3306.34
1,1175,54.06,45.52,80.35,62.01,55.07,45.93,3307.76
1,1180,55.06,45.78,30.35,27.19,55.07,45.93,3307.92
1,1185,56.02,45.58,0.00,77.19,41.01,45.93,3323.28
1,1190,56.99,45.49,0.00,79.59,41.01,45.93,3339.70
1,1195,57.60,45.78,0.00,29.59,41.01,45.93,3356.44
