Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
3,220,56.02,37.33,12.02,0.00,55.81,34.29,580.54
3,225,56.99,37.33,0.00,0.00,55.81,34.29,584.76
3,230,57.70,37.33,0.00,0.00,55.81,34.29,589.69
3,235,58.28,37.33,0.00,0.00,55.81,34.29,595.20
3,240,58.31,37.17,0.00,0.00,55.81,34.29,600.58
3,245,58.28,37.33,0.00,0.00,55.81,34.29,606.09
3,250,57.96,37.30,0.00,0.00,55.81,34.29,611.25
3,255,57.64,37.08,0.00,0.00,55.81,34.29,615.87
3,260,56.99,37.01,0.00,0.00,55.81,34.29,619.77
3,265,56.35,37.01,6.26,0.00,55.81,34.29,623.03
3,270,55.70,37.01,56.26,0.00,55.81,34.29,625.86
3,275,54.87,37.01,100.00,0.00,55.81,34.29,629.52
3,280,54.09,36.88,100.00,0.00,55.81,34.29,633.83
3,285,53.77,36.72,100.00,0.00,55.81,34.29,638.30
3,290,53.54,36.69,100.00,0.00,55.81,34.29,642.97
3,295,53.77,36.69,100.00,0.00,55.81,34.29,647.41
3,300,54.25,36.37,100.00,0.00,55.81,34.29,651.05
3,305,54.74,36.37,87.89,0.00,55.81,34.29,654.20
3,310,55.61,35.47,37.89,0.00,55.81,34.29,655.58
3,315,56.54,36.17,0.00,0.00,55.81,34.29,658.19
3,320,57.31,36.14,0.00,0.00,55.81,34.29,661.54
3,325,57.96,36.05,0.00,0.00,55.81,34.29,665.45
3,330,58.28,36.05,0.00,0.00,55.81,34.29,669.68
3,335,58.28,36.08,0.00,0.00,55.81,34.29,673.94
3,340,57.96,36.21,0.00,0.00,55.81,34.29,678.01
3,345,57.64,36.17,0.00,0.00,55.81,34.29,681.72
3,350,56.99,36.30,0.00,0.00,55.81,34.29,684.91
3,355,56.35,36.11,10.63,0.00,55.81,34.29,687.27
3,360,55.70,36.05,60.63,0.00,55.81,34.29,689.14
3,365,54.93,36.05,100.00,0.00,55.81,34.29,691.78
3,370,54.28,36.05,100.00,0.00,55.81,34.29,695.07
3,375,53.77,36.05,100.00,0.00,55.81,34.29,698.87
3,380,53.77,35.79,100.00,0.00,55.81,34.29,702.41
3,385,53.96,35.72,100.00,0.00,55.81,34.29,705.69
3,390,54.41,35.59,100.00,0.00,55.81,34.29,708.39
3,395,55.06,35.72,70.20,0.00,55.81,34.29,710.57
3,400,56.02,35.72,20.20,0.00,55.81,34.29,712.21
3,405,56.67,35.69,0.00,0.00,55.81,34.29,714.47
3,410,57.48,35.72,0.00,0.00,55.81,34.29,717.57
3,415,57.96,35.72,0.00,0.00,55.81,34.29,721.15
3,420,58.28,35.72,0.00,0.00,55.81,34.29,725.05
3,425,58.28,35.72,0.00,0.00,55.81,34.29,728.95
3,430,57.93,35.72,0.00,0.00,55.81,34.29,732.50
3,435,57.31,35.72,0.00,0.00,55.81,34.29,735.43
3,440,56.99,35.85,0.00,0.00,55.81,34.29,738.17
3,445,56.31,35.98,15.04,0.00,55.81,34.29,740.36
3,450,55.38,35.76,65.04,0.00,55.81,34.29,742.26
3,455,54.74,35.72,100.00,0.00,55.81,34.29,744.76
3,460,54.09,35.72,100.00,0.00,55.81,34.29,747.91
3,465,53.64,35.72,100.00,0.00,55.81,34.29,751.51
3,470,53.45,35.69,100.00,0.00,55.81,34.29,755.27
3,475,53.77,35.40,100.00,0.00,55.81,34.29,758.42
3,480,54.38,35.40,100.00,0.00,55.81,34.29,760.96
3,485,55.06,35.40,71.48,0.00,55.81,34.29,762.82
3,490,55.83,35.40,21.48,0.00,55.81,34.29,763.95
3,495,56.99,35.53,0.00,0.00,55.81,34.29,766.37
3,500,57.64,35.66,0.00,0.00,55.81,34.29,769.57
3,505,58.28,35.72,0.00,0.00,55.81,34.29,773.47
3,510,58.44,35.72,0.00,0.00,55.81,34.29,777.53
3,515,58.28,35.72,0.00,0.00,55.81,34.29,781.43
3,520,57.96,35.72,0.00,0.00,55.81,34.29,785.01
3,525,57.54,35.72,0.00,0.00,55.81,34.29,788.17
3,530,56.99,35.72,0.00,0.00,55.81,34.29,790.78
3,535,56.35,35.72,13.34,0.00,55.81,34.29,792.75
3,540,55.70,35.72,63.34,0.00,55.81,34.29,794.29
3,545,55.03,35.72,100.00,0.00,55.81,34.29,796.50
3,550,54.16,35.72,100.00,0.00,55.81,34.29,799.58
3,555,53.74,35.72,100.00,0.00,55.81,34.29,803.08
3,560,53.77,35.59,50.00,0.00,43.31,34.29,814.84
3,565,53.90,35.47,0.00,0.00,43.31,34.29,826.61
3,570,54.41,35.14,0.00,0.00,43.31,34.29,838.56
3,575,54.74,35.40,0.00,0.00,43.31,34.29,851.10
3,580,54.74,35.40,0.00,0.00,43.31,34.29,863.64
3,585,54.74,35.40,0.00,0.00,43.31,34.29,876.18
3,590,54.41,35.40,0.00,0.00,43.31,34.29,888.39
3,595,54.09,35.40,0.00,0.00,43.31,34.29,900.28
3,600,53.61,35.40,0.00,0.00,43.31,34.29,911.69
3,605,53.12,35.40,0.00,0.00,43.31,34.29,922.61
3,610,52.48,35.40,0.00,0.00,43.31,34.29,932.89
3,615,51.77,35.34,0.00,0.00,43.31,34.29,942.40
3,620,51.19,35.14,0.00,0.00,43.31,34.29,951.13
3,625,50.55,35.08,0.00,0.00,43.31,34.29,959.16
3,630,49.68,35.08,0.00,0.00,43.31,34.29,966.32
3,635,48.94,35.08,0.00,0.00,43.31,34.29,972.74
3,640,48.29,34.79,0.00,50.00,43.31,47.70,990.63
3,645,47.65,35.05,0.00,100.00,43.31,47.70,1007.62
3,650,46.94,35.14,0.00,100.00,43.31,47.70,1023.81
3,655,46.26,35.24,0.00,100.00,43.31,47.70,1039.22
3,660,45.68,35.17,0.00,100.00,43.31,47.70,1054.12
3,665,45.07,35.50,0.00,100.00,43.31,47.70,1068.08
3,670,44.42,36.43,0.00,100.00,43.31,47.70,1080.46
3,675,43.78,37.17,0.00,100.00,43.31,47.70,1091.46
3,680,43.46,37.95,50.00,100.00,43.31,47.70,1101.36
3,685,42.81,39.17,82.39,100.00,43.31,47.70,1110.39
3,690,42.49,39.85,77.76,100.00,43.31,47.70,1119.06
3,695,42.46,40.72,68.75,100.00,43.31,47.70,1126.89
3,700,42.49,40.98,64.54,100.00,43.31,47.70,1134.43
3,705,43.13,42.33,14.54,100.00,43.31,47.70,1139.98
3,710,43.78,43.39,0.00,100.00,43.31,47.70,1144.76
3,715,44.59,43.91,0.00,100.00,43.31,47.70,1149.83
3,720,45.07,44.52,0.00,100.00,43.31,47.70,1154.77
3,725,45.49,45.45,0.00,100.00,43.31,47.70,1159.20
3,730,45.55,46.49,0.00,100.00,43.31,47.70,1162.65
3,735,45.71,47.58,0.00,50.00,43.31,47.70,1165.17
3,740,45.71,47.74,0.00,0.00,43.31,47.70,1167.61
3,745,45.68,48.32,0.00,0.00,43.31,47.70,1170.60
3,750,45.39,48.94,0.00,0.00,43.31,47.70,1173.92
3,755,45.07,49.26,0.00,0.00,43.31,47.70,1177.24
3,760,44.94,49.48,0.00,0.00,43.31,47.70,1180.65
3,765,44.75,49.26,0.00,0.00,43.31,47.70,1183.65
3,770,44.42,48.97,0.00,0.00,43.31,47.70,1186.03
3,775,44.10,48.84,0.00,0.00,43.31,47.70,1187.96
3,780,43.78,48.29,0.00,0.00,43.31,47.70,1189.02
3,785,43.46,47.97,19.53,40.67,43.31,47.70,1189.44
3,790,43.13,47.77,47.60,40.67,43.31,47.70,1189.69
3,795,42.81,47.00,70.25,90.67,43.31,47.70,1190.89
3,800,42.49,46.74,71.53,100.00,43.31,47.70,1192.67
3,805,42.49,46.52,62.58,100.00,43.31,47.70,1194.67
3,810,42.81,46.62,38.59,100.00,43.31,47.70,1196.25
3,815,43.42,46.03,0.00,100.00,43.31,47.70,1198.03
3,820,43.94,46.94,0.00,84.81,43.31,47.70,1199.42
3,825,44.49,46.78,0.00,100.00,43.31,47.70,1201.52
3,830,45.04,47.55,0.00,50.00,43.31,47.70,1203.40
3,835,45.07,47.94,0.00,0.00,43.31,47.70,1205.40
3,840,45.07,47.97,0.00,0.00,43.31,47.70,1207.43
3,845,45.07,48.29,0.00,0.00,43.31,47.70,1209.78
3,850,45.07,48.61,0.00,0.00,43.31,47.70,1212.45
3,855,44.75,48.61,0.00,0.00,43.31,47.70,1214.80
3,860,44.46,48.32,0.00,0.00,43.31,47.70,1216.57
3,865,44.33,47.97,0.00,23.41,43.31,47.70,1217.86
3,870,44.07,47.74,0.00,52.54,43.31,47.70,1218.66
3,875,43.75,47.61,0.00,57.99,43.31,47.70,1219.19
3,880,43.39,47.29,44.33,100.00,43.31,47.70,1219.68
3,885,43.04,46.87,58.03,100.00,43.31,47.70,1220.78
3,890,42.81,46.78,58.67,100.00,43.31,47.70,1222.20
3,895,42.49,46.49,67.25,100.00,43.31,47.70,1224.23
3,900,42.81,47.26,33.27,50.00,43.31,47.70,1225.17
3,905,43.13,47.20,9.36,87.46,43.31,47.70,1225.85
3,910,43.78,47.71,0.00,37.46,43.31,47.70,1226.33
3,915,44.10,47.65,0.00,2.87,43.31,47.70,1227.17
3,920,44.46,47.97,0.00,0.00,43.31,47.70,1228.59
3,925,44.75,48.26,0.00,0.00,43.31,47.70,1230.59
3,930,44.75,48.29,0.00,0.00,43.31,47.70,1232.62
3,935,44.75,48.16,0.00,5.86,43.31,47.70,1234.52
3,940,44.42,48.06,0.00,15.03,43.31,47.70,1235.99
3,945,44.42,47.74,0.00,58.87,43.31,47.70,1237.14
3,950,44.10,47.52,0.00,81.87,43.31,47.70,1238.11
3,955,43.78,47.20,0.00,100.00,43.31,47.70,1239.08
3,960,43.46,47.07,30.77,100.00,43.31,47.70,1239.86
3,965,43.17,46.74,51.95,100.00,43.31,47.70,1240.96
3,970,42.91,46.78,55.25,100.00,43.31,47.70,1242.28
3,975,42.81,47.45,52.23,50.00,43.31,47.70,1243.03
3,980,42.81,47.23,44.73,87.17,43.31,47.70,1244.00
3,985,43.13,48.06,0.00,37.16,43.31,47.70,1244.54
3,990,43.59,47.90,0.00,0.00,43.31,47.70,1245.02
3,995,44.10,48.23,0.00,0.00,43.31,47.70,1246.34
3,1000,44.42,48.29,0.00,0.00,43.31,47.70,1248.04
3,1005,44.42,48.35,0.00,0.00,43.31,47.70,1249.80
3,1010,44.42,48.29,0.00,0.00,43.31,47.70,1251.50
3,1015,44.42,47.97,0.00,29.58,43.31,47.70,1252.88
3,1020,44.10,47.65,0.00,79.19,43.31,47.70,1253.72
3,1025,43.94,47.81,0.00,29.19,43.31,47.70,1254.46
3,1030,43.78,47.00,0.00,79.19,43.31,47.70,1255.63
3,1035,43.46,47.32,15.61,98.58,43.31,47.70,1256.16
3,1040,43.13,47.16,42.97,98.27,43.31,47.70,1256.88
3,1045,42.81,46.97,66.89,100.00,43.31,47.70,1258.11
3,1050,42.59,47.03,63.24,95.52,43.31,47.70,1259.50
3,1055,42.72,47.48,49.37,45.52,43.31,47.70,1260.31
3,1060,42.84,47.52,31.90,44.47,43.31,47.70,1260.96
3,1065,43.46,47.65,0.00,12.20,43.31,47.70,1261.16
3,1070,43.94,47.97,0.00,0.00,43.31,47.70,1262.06
3,1075,44.42,48.29,0.00,0.00,43.31,47.70,1263.76
3,1080,44.75,48.29,0.00,0.00,43.31,47.70,1265.79
3,1085,44.75,48.29,0.00,0.00,43.31,47.70,1267.82
3,1090,44.75,47.97,0.00,30.07,43.31,47.70,1269.53
3,1095,44.75,47.90,0.00,26.14,43.31,47.70,1271.17
3,1100,44.46,47.55,0.00,76.14,43.31,47.70,1272.47
3,1105,44.33,47.48,0.00,77.49,43.31,47.70,1273.71
3,1110,44.10,47.20,0.00,100.00,43.31,47.70,1275.00
3,1115,43.78,46.78,0.00,100.00,43.31,47.70,1276.39
3,1120,43.46,46.97,0.00,50.00,43.31,38.62,1284.89
3,1125,42.97,46.97,50.00,0.00,43.31,38.62,1293.58
3,1130,42.81,47.00,67.78,0.00,43.31,38.62,1302.46
3,1135,42.49,47.29,68.09,0.00,43.31,38.62,1311.95
3,1140,42.49,47.32,60.38,0.00,43.31,38.62,1321.47
3,1145,42.81,47.07,30.45,0.00,43.31,38.62,1330.42
3,1150,43.13,46.97,0.00,0.00,43.31,38.62,1338.95
3,1155,43.78,46.68,0.00,0.00,43.31,38.62,1347.48
3,1160,44.10,46.36,0.00,0.00,43.31,38.62,1356.01
3,1165,44.42,46.03,50.00,0.00,62.15,38.62,1381.15
3,1170,44.52,45.71,100.00,0.00,62.15,38.62,1405.87
3,1175,44.75,45.20,100.00,0.00,62.15,38.62,1429.85
3,1180,44.75,44.75,100.00,0.00,62.15,38.62,1453.38
3,1185,45.36,44.42,100.00,0.00,62.15,38.62,1475.97
3,1190,46.03,44.10,100.00,0.00,62.15,38.62,1497.57
3,1195,47.00,43.55,100.00,0.00,62.15,38.62,1517.65
